"karyotype","count","fitness","weighted_ploidy"
"0.3.4.0.2.1.4.5.4.1.4.4.7.3.1.1.0.1.3.1.6.4",200,0.167162757601917,2.53765481658761
"1.3.3.0.1.1.4.5.3.1.3.4.6.3.1.0.1.2.3.2.7.4",200,0.234783988055156,2.421384780053
"1.3.3.2.1.2.5.6.2.2.3.3.4.3.2.1.1.3.3.4.6.3",200,0.281562666363943,2.6972737261737
"1.0.3.3.0.3.6.6.2.2.3.3.4.4.2.3.1.3.4.4.7.3",200,0.0972498796220175,2.69911569667684
"0.0.3.5.0.3.7.6.2.2.1.4.4.4.0.1.1.2.4.4.7.4",200,0.0977093738579215,2.60857899364966
"0.1.3.5.0.3.6.5.2.2.0.5.5.4.0.2.1.2.4.4.6.4",200,0.234647048416226,2.64123647096977
"0.0.3.4.0.2.7.6.2.2.0.5.5.4.1.2.0.3.2.4.4.4",200,0.239214698923736,2.49853128773405
"2.0.3.3.0.2.8.6.2.2.0.4.5.4.2.3.0.2.2.4.3.4",200,0.204575904690583,2.63731911652185
"3.0.3.2.0.2.7.6.0.1.0.4.4.4.3.0.2.2.2.4.3.2",200,0.286592859750482,2.38351014132089
"3.1.2.1.0.2.8.6.1.2.0.4.7.3.5.0.2.3.2.4.3.2",200,0.50539777430821,2.66372789071518
"2.1.2.0.0.0.6.6.1.2.1.4.7.2.4.0.2.4.2.4.1.1",200,0.28373131970487,2.23336696550104
"3.1.2.0.0.1.6.5.1.2.0.4.7.1.4.0.2.5.2.4.1.1",200,0.21993479389991,2.27262493080517
"3.1.2.0.0.1.6.5.1.1.0.4.6.1.4.2.2.5.2.6.1.1",200,0.306411228133249,2.29398258002035
"4.2.0.0.0.2.6.5.2.1.0.4.8.3.4.1.0.5.3.7.2.1",200,0.38607855131382,2.55815432190926
"4.2.0.0.0.1.5.6.2.2.2.5.8.3.3.1.0.5.2.7.1.1",200,0.247349758724894,2.60855911992105
"5.2.0.0.1.1.5.5.1.3.4.5.7.4.1.0.0.5.1.7.0.0",200,0.356554894470638,2.64095722242195
"4.1.0.0.3.0.6.6.2.3.5.5.6.3.2.1.0.4.1.7.1.0",200,0.123301364042987,2.71620752067205
"4.2.1.0.3.0.7.6.1.2.5.4.4.3.2.1.0.4.0.7.1.1",200,0.192999749695983,2.70154311417439
"4.0.1.0.3.0.8.6.0.1.6.4.3.4.1.0.0.4.2.7.2.1",200,0.150662947719617,2.52837745593374
"4.0.0.0.4.0.8.6.1.2.6.5.3.4.1.0.0.4.0.7.2.0",200,0.258999984659281,2.60512748417251
"4.0.0.0.4.1.7.5.2.3.6.5.3.2.2.1.1.4.1.7.1.0",200,0.327119260495191,2.67883898636767
"4.0.0.0.4.0.8.5.0.2.6.5.3.2.2.2.0.4.0.7.2.1",200,0.455227158820328,2.54803727369992
"5.0.0.0.3.0.8.5.1.2.5.4.4.0.2.1.0.2.0.7.2.1",200,0.224818279641949,2.40426097624862
"5.0.1.1.3.0.8.5.1.2.6.4.5.2.2.1.1.2.0.7.2.2",200,0.23833853758477,2.74726058910239
"5.0.1.1.3.0.8.5.1.1.6.4.5.2.2.0.1.3.0.7.4.1",200,0.312257236861027,2.71207417851238
"5.0.1.1.3.0.8.6.1.1.7.4.4.1.2.1.1.3.1.6.4.0",200,0.585166682600153,2.74425173991264
"4.0.1.0.2.0.8.6.0.2.6.4.4.1.3.1.1.3.1.5.4.1",200,0.273232691768253,2.51050311130931
"4.0.0.0.2.0.8.6.0.1.8.3.2.0.4.2.1.4.1.5.4.1",200,0.316802433259265,2.4206719932999
"4.1.0.0.2.0.7.5.1.2.8.3.2.0.3.2.1.4.1.5.5.0",200,0.538217689344154,2.45677680375155
"4.1.0.0.2.0.6.6.0.1.8.4.3.0.2.2.0.4.1.5.5.0",200,0.599658557197846,2.37886085578218
"4.1.0.0.2.0.7.6.0.1.8.4.2.0.2.1.0.4.1.5.5.0",200,0.464739403482561,2.36308462065572
"3.2.2.0.2.0.6.7.0.1.8.5.1.0.2.1.1.4.0.4.6.1",200,0.340467205307942,2.52039096450955
"3.0.2.0.2.0.8.6.0.1.7.5.1.1.3.0.1.4.0.3.6.0",200,0.346857347222452,2.36648271798724
"3.0.1.1.3.0.8.6.1.1.7.3.1.1.2.0.1.4.0.4.6.1",200,0.143879175745273,2.38685585502796
"3.0.1.1.2.0.5.6.1.0.8.4.1.1.2.0.0.3.0.4.6.2",200,0.164735180803715,2.16500417177866
"3.0.1.1.2.0.5.7.1.1.8.3.1.1.3.1.1.3.2.3.6.2",200,0.318393316605848,2.32988714153453
"2.0.1.1.2.1.5.8.0.1.8.2.1.1.3.2.2.3.3.3.7.3",200,0.122365074166379,2.37338625589778
"2.0.0.0.3.0.4.7.0.1.7.3.1.1.4.2.4.3.4.4.7.2",200,0.24226375190059,2.25396914694225
"2.0.0.0.4.1.5.6.0.1.6.3.1.0.3.2.4.4.4.3.7.2",200,0.1564010489281,2.26731145779199
"3.0.0.0.4.0.4.5.1.1.5.3.1.0.4.2.4.2.2.4.6.2",200,0.398371740606608,2.13469152799982
"4.1.0.0.3.1.4.6.1.0.5.2.0.0.5.2.4.3.1.3.5.2",200,0.510481310298872,2.22398259586034
"4.1.1.0.3.0.4.7.1.1.5.1.1.0.5.1.4.4.2.3.4.2",200,0.49284227417158,2.32466331821302
"4.3.2.0.3.0.4.6.1.1.5.2.1.1.5.1.4.4.1.3.5.2",200,0.437049421703591,2.59108243804262
"4.2.2.0.3.0.2.5.1.2.4.2.0.1.5.1.5.4.2.3.5.3",200,0.195884995096698,2.37230547073081
"4.3.0.1.3.0.3.4.1.0.4.2.0.1.5.2.5.3.2.3.5.2",200,0.453779030038372,2.28241892735944
"4.3.0.2.3.0.3.3.1.0.4.1.0.0.4.3.5.3.1.2.6.2",200,0.242678926427919,2.18389802229816
"4.2.0.2.2.0.4.2.1.0.5.1.0.0.3.3.5.2.3.4.5.2",200,0.197968080077901,2.09437155838834
"4.2.1.2.2.1.5.2.2.0.4.1.0.0.3.3.5.2.3.4.4.2",200,0.4606306127897,2.26308299011746
"5.2.2.2.0.2.5.0.2.0.3.1.0.0.2.3.4.1.3.4.4.2",200,0.337048456251615,2.111429377532
"5.4.3.2.0.2.3.1.2.0.3.1.1.1.2.3.4.1.4.3.6.2",200,0.294946727364895,2.39599645053684
