"karyotype","count","fitness","weighted_ploidy"
"0.0.3.4.0.5.0.2.5.2.5.1.7.3.2.0.5.3.0.7.5.5",200,0.231795949064773,2.50092084090382
"0.1.3.4.0.4.1.2.5.3.4.0.7.4.1.1.5.1.0.7.4.3",200,0.278625725124166,2.46003961002425
"0.1.3.2.0.5.1.1.5.4.4.0.8.4.2.1.5.0.0.7.3.3",200,0.187856038813159,2.41423368783872
"0.0.1.2.0.5.1.0.5.4.3.0.8.4.2.2.4.0.0.7.2.3",200,0.375231844809913,2.08079421774998
"0.0.1.3.0.6.1.1.4.4.2.0.8.4.2.3.4.0.0.6.2.4",200,0.259260930699555,2.18840823973658
"0.0.2.4.0.7.1.1.4.5.2.1.8.4.3.3.4.0.0.4.1.4",200,0.250349320826261,2.45024521277453
"1.0.2.4.2.7.1.2.4.5.2.2.8.4.3.3.4.0.0.3.0.5",200,0.297824123455934,2.73897939139943
"1.0.2.4.2.7.2.2.4.5.2.2.7.4.2.2.5.0.0.4.0.4",200,0.370716638693713,2.7214264445179
"0.0.3.1.2.6.2.1.4.4.2.2.7.5.2.2.5.1.0.3.0.4",200,0.266674190514331,2.39166184378806
"0.0.2.1.2.7.1.0.4.2.2.3.7.5.0.3.5.0.0.4.0.4",200,0.33245338851326,2.18440391003035
"0.0.2.1.2.7.3.1.4.2.3.4.7.5.1.3.5.0.0.3.0.3",200,0.289491354486792,2.43446327921631
"0.0.1.1.4.5.3.1.3.2.3.4.8.5.0.4.3.0.1.3.1.3",200,0.204718447248738,2.33926280265809
"0.0.1.3.4.5.4.1.3.1.3.4.8.3.0.4.3.0.0.4.1.3",200,0.299993850742436,2.40803381877305
"0.0.1.3.4.6.4.1.3.1.2.4.8.3.0.5.3.1.1.4.2.3",200,0.252842591117837,2.51647153041055
"0.0.1.1.3.6.3.1.2.2.2.4.8.3.0.5.3.2.0.3.3.3",200,0.143502182463351,2.26537978437982
"0.0.0.1.3.6.4.1.2.1.2.5.8.3.0.5.2.3.0.3.2.3",200,0.0163872883814767,2.234400378867
"1.0.0.1.2.5.5.1.3.0.2.4.8.3.0.5.3.2.0.4.3.3",200,0.152907249587182,2.24877200569357
"3.0.1.2.1.5.5.0.2.0.2.4.8.3.2.5.3.2.0.4.4.4",200,0.250069657232715,2.50020219432774
"3.0.1.2.2.6.5.0.3.0.3.3.8.3.2.5.3.2.0.3.3.2",200,0.074775362815451,2.59750968437922
"3.0.1.1.2.6.5.1.2.0.1.3.8.2.2.5.4.2.0.2.1.2",200,0.205824445964362,2.37653787440325
"4.0.1.1.3.5.5.0.1.0.1.3.8.2.2.5.2.2.0.3.2.2",200,0.514708969640679,2.34898819055303
"4.0.1.0.5.5.5.0.0.0.0.3.8.2.2.5.2.1.0.4.2.3",200,0.285671763891653,2.32612558491717
"5.1.0.0.5.4.5.0.0.1.1.3.8.1.1.5.1.0.0.3.3.3",200,0.211970629329185,2.32631085090605
"4.1.0.0.5.3.5.0.0.1.3.2.8.2.1.5.1.0.0.3.3.5",200,0.191613383856613,2.30050779952248
"4.0.0.0.5.3.6.0.0.2.2.1.8.2.2.5.1.2.0.4.4.5",200,0.385104463109372,2.35493554253499
"5.0.0.0.5.3.5.0.0.3.3.0.8.3.1.5.1.2.0.2.4.4",200,0.350974732579228,2.37252332835461
"5.0.0.0.5.1.4.0.1.2.3.0.7.4.1.5.1.3.1.2.4.4",200,0.271098141833625,2.24567457985506
"5.0.0.1.5.2.3.0.1.2.3.0.6.4.1.4.1.2.2.3.5.3",200,0.402488802370062,2.25804045191737
"5.0.0.1.5.2.4.0.1.2.3.0.7.3.2.5.2.1.3.2.3.4",200,0.159464784313129,2.36706725472127
"5.0.0.1.5.2.5.0.0.1.3.0.7.3.2.5.3.0.3.2.3.4",200,0.271239919109345,2.32881961931706
"4.0.1.2.5.3.5.0.0.1.2.1.7.3.1.5.3.0.3.2.3.5",200,0.568284348355769,2.41834153262059
"4.1.0.2.5.3.5.0.1.1.2.2.6.3.0.5.0.0.4.2.4.5",200,0.859772706569369,2.40260858616686
"5.0.0.2.5.2.5.0.2.1.2.2.7.4.0.4.0.0.3.2.5.5",200,0.548296064139587,2.43513507294762
"5.0.0.2.5.1.4.1.1.1.3.0.7.4.0.4.1.0.3.3.5.5",200,0.495926311895952,2.32829324394354
"5.0.0.2.5.0.6.0.0.2.3.0.6.4.1.4.0.2.3.4.5.5",200,0.217893839222491,2.37271415712315
"4.0.1.2.5.0.5.0.0.2.3.0.5.4.0.3.2.2.4.4.6.5",200,0.498959282548964,2.2875461267321
"5.0.3.1.5.0.5.0.0.2.4.0.5.5.0.4.3.1.4.3.5.4",200,0.433337443330811,2.50622886591988
"5.0.3.1.5.0.6.1.0.2.4.1.4.5.1.4.3.3.3.4.5.4",200,0.437385739575314,2.71212785257092
"5.0.3.1.5.0.6.2.0.1.4.0.4.5.1.5.4.5.2.4.4.3",200,0.105030607405778,2.73169730099364
"6.0.2.1.4.1.5.1.0.2.4.0.4.5.1.5.3.5.2.4.4.2",200,0.327048148746925,2.63958099741138
"5.0.2.0.4.1.5.2.0.2.5.0.6.5.1.5.4.5.3.3.4.2",200,0.596195996964413,2.69078577969532
"5.0.1.0.4.1.5.2.0.2.6.0.7.4.3.5.4.5.3.1.6.2",200,0.10159634927282,2.72995990956557
"5.0.1.0.4.1.5.1.0.2.6.0.7.4.3.5.5.5.3.1.6.2",200,0.0822496070183321,2.70843602704708
"5.0.1.0.3.1.5.1.0.2.6.0.8.5.2.4.5.5.4.2.6.2",200,0.0772312269083211,2.6982106536777
"5.0.1.0.3.1.5.2.0.2.6.0.8.4.2.5.5.5.4.2.5.2",200,0.179610908082552,2.72663612732515
"5.0.0.0.3.1.6.2.1.2.7.0.8.3.2.4.4.5.4.2.5.2",200,0.488922855730633,2.71059865720655
