"karyotype","count","fitness","weighted_ploidy"
"2.1.3.0.2.6.3.7.3.3.4.3.2.2.1.5.3.5.0.1.2.2",200,0.33002875529956,2.74132079850774
"2.0.3.0.2.6.3.8.3.5.3.3.1.3.1.4.2.5.1.1.3.3",200,0.415544905607817,2.74503662262757
"2.0.3.1.2.6.3.8.2.5.3.4.0.1.1.5.3.5.2.1.2.3",200,0.518743208867455,2.75969637208422
"2.0.3.1.2.6.2.7.2.5.2.2.1.2.1.5.2.5.3.0.1.4",200,0.611635477201745,2.56154367350627
"4.0.4.1.2.6.2.7.2.5.3.2.2.1.0.5.2.5.2.0.0.3",200,0.51927952304705,2.76344908974973
"4.0.3.1.2.7.2.7.1.5.4.1.1.0.0.5.2.5.2.1.1.3",200,0.489992145226122,2.6680310950458
"4.0.2.1.3.7.2.6.3.4.4.1.1.1.1.5.3.5.1.0.0.2",200,0.423028202298903,2.68639567314984
"4.0.2.1.3.7.2.5.2.5.5.0.1.2.1.5.2.5.0.0.0.1",200,0.263659871689105,2.60515243789843
"3.0.2.2.3.6.2.5.2.5.5.0.1.2.2.4.1.4.0.1.0.1",200,0.37873055704459,2.49486325767587
"4.1.2.0.2.6.1.6.0.5.5.1.0.2.2.4.1.4.1.2.0.1",200,0.401016885593636,2.4183967155479
"4.1.2.0.1.6.0.5.0.5.6.2.0.2.3.5.0.4.1.2.0.2",200,0.339226472394726,2.39830268235941
"3.0.2.0.1.5.1.7.0.4.6.3.0.3.3.5.1.5.1.3.0.2",200,0.430613788341233,2.44082920349842
"3.0.1.0.1.4.0.7.1.3.5.3.0.3.3.5.1.5.2.4.0.3",200,0.321156484618104,2.27211395820611
"4.1.1.1.1.4.1.7.2.3.6.4.1.3.2.4.0.5.2.4.0.1",200,0.521886037492719,2.61458596612179
"4.2.3.1.1.3.1.8.3.3.6.3.0.2.2.4.0.4.2.4.1.2",200,0.443251820493832,2.75858026624029
"3.2.2.0.1.3.1.8.3.3.6.3.1.3.4.4.0.2.1.4.1.2",200,0.42536464171462,2.60851415507529
"2.2.3.0.2.3.2.8.3.2.7.3.2.2.3.3.0.2.2.5.1.1",200,0.172220422814858,2.67068697781371
"2.4.3.0.2.2.2.9.3.1.7.2.2.3.2.2.0.2.0.5.2.0",200,0.288272856800161,2.66547565918123
"2.2.4.0.4.2.2.9.4.1.7.2.1.3.1.0.1.4.0.5.3.0",200,0.243298917525093,2.70341008188169
"2.2.4.0.3.2.2.8.4.1.8.1.1.4.2.0.1.4.0.4.6.0",200,0.22003049093665,2.68944664823033
"3.2.2.1.3.2.2.9.4.1.8.0.1.4.2.0.1.5.0.4.6.0",200,0.255897531953484,2.73633930897098
"1.2.2.1.3.2.1.8.4.1.6.0.2.3.3.2.2.5.0.7.6.1",200,0.256083930094145,2.57801807174139
"0.3.2.2.3.3.1.8.4.0.6.0.2.4.4.3.1.5.0.6.6.1",200,0.237068527501387,2.70745517295764
"0.3.2.2.3.3.0.8.4.0.6.0.2.5.3.3.1.5.0.7.5.0",200,0.23392145694115,2.64228034554759
"0.4.2.2.3.3.1.8.4.0.6.1.1.5.3.3.1.4.0.7.4.0",200,0.150284567861233,2.7443210619629
"0.3.4.3.1.3.1.8.3.0.6.1.1.3.3.2.1.3.0.7.5.0",200,0.233955730897032,2.57216526649199
"2.3.5.3.1.3.1.8.2.0.6.1.0.4.3.2.1.3.0.7.5.0",200,0.248236215584083,2.76364101764813
"2.3.5.3.0.3.1.7.2.0.6.0.1.4.3.3.3.3.1.6.4.0",200,0.277376371989621,2.71450324087863
"3.0.5.3.0.3.0.5.2.1.6.2.1.4.3.2.5.3.2.5.5.0",200,0.353540844209053,2.57195048121439
"2.0.4.3.0.3.0.7.0.1.5.3.2.3.5.1.5.3.1.7.5.0",200,0.41743156343725,2.48696266707576
"1.0.4.2.1.2.0.7.1.0.5.3.3.5.4.1.5.4.0.6.5.0",200,0.602709651876618,2.40346033736813
"0.2.4.2.1.2.0.10.1.0.5.3.3.4.5.1.5.3.0.3.4.0",200,0.836691598975401,2.52359183759764
"0.2.4.0.0.1.0.10.1.0.6.2.5.4.5.2.5.3.1.4.3.0",200,0.636438695685252,2.40688120929628
"0.2.4.0.2.1.1.9.1.0.5.1.5.3.4.2.5.4.1.5.4.0",200,0.607082864125938,2.43867752359402
"0.2.4.0.2.2.0.9.2.0.5.0.4.3.4.3.4.5.1.4.3.1",200,0.577183395614449,2.41409791678016
"0.3.4.1.2.2.0.9.1.1.3.0.4.5.4.3.4.5.0.2.1.0",200,0.728928206801571,2.42800420402699
"0.2.3.2.2.3.1.8.1.2.1.0.4.5.4.3.5.5.1.0.1.0",200,0.468317779995945,2.36238673754692
"0.1.4.2.2.3.1.7.1.3.1.0.5.5.3.3.5.5.1.1.1.0",200,0.205822232813966,2.36989216731274
"0.1.4.2.2.0.2.7.2.4.1.1.6.5.3.3.5.5.1.0.1.1",200,0.0201027411382288,2.42315617841958
"1.2.4.2.4.1.2.6.3.3.2.1.5.4.3.3.4.5.1.0.1.1",200,0.174476535948091,2.67182117443067
"2.1.2.2.4.1.4.6.4.4.2.1.5.4.3.3.4.5.1.0.1.1",200,0.0858533168363744,2.74175361045252
"2.1.1.2.3.1.4.7.5.4.2.1.4.5.3.3.4.4.2.1.3.1",200,0.219123526502442,2.75305356586173
"3.0.0.2.5.0.3.7.5.2.2.1.4.4.3.0.3.4.3.1.3.0",200,0.250896527142255,2.44706416611073
"2.2.0.3.5.0.4.6.4.2.3.0.2.3.3.0.4.4.2.0.3.0",200,0.293234459415605,2.42191371264255
"1.0.1.3.5.0.3.6.5.2.4.1.3.3.3.1.4.5.2.0.3.0",200,0.427344678860145,2.42102283033157
"0.0.0.3.4.1.2.6.5.2.5.1.3.2.3.1.5.5.1.1.2.0",200,0.415354803092936,2.23079221069018
"0.0.1.3.2.1.1.8.5.3.5.2.5.4.1.0.5.4.2.0.0.0",200,0.0820269604307412,2.30108735191132
"1.0.1.4.2.2.1.7.4.2.4.3.5.3.1.0.4.4.2.0.1.1",200,0.281733849062733,2.33519591124585
"0.3.1.4.2.2.0.7.3.2.4.4.7.3.1.0.2.4.2.0.1.1",200,0.111092128578717,2.46576021012625
"0.2.0.5.2.1.1.8.4.2.2.5.5.3.1.0.1.4.2.1.1.1",200,0.212614914706924,2.33962425916239
