"karyotype","count","fitness","is_peak"
"5.0.0.3.1.2.0.7.4.0.1.2.5.5.5.2.2.2.1.2.0.4",199,0.246095670999185,FALSE
"1.3.2.0.2.2.1.0.1.4.2.3.5.5.4.3.5.2.5.4.1.4",1,0.274034582458789,FALSE
"6.1.0.2.0.5.1.9.5.0.0.1.6.4.2.0.0.2.2.0.0.4",1,0.193668074166795,FALSE
"1.3.2.0.2.2.1.0.1.4.2.3.5.4.4.3.5.2.5.5.1.4",202,0.256160661934823,FALSE
"3.0.0.2.1.3.0.4.5.2.4.3.6.4.2.0.1.0.4.2.0.4",1,0.230820963155206,FALSE
"1.2.2.0.4.1.1.3.0.3.0.3.6.4.4.3.4.2.5.6.0.4",1,0.544544860131098,FALSE
"2.0.2.2.3.1.5.2.1.2.5.0.5.5.5.2.4.3.4.6.0.4",206,0.526331844083531,FALSE
"5.0.2.2.0.4.0.2.5.1.4.4.6.1.4.1.0.2.1.4.1.3",201,0.345918114718753,FALSE
"1.2.1.2.2.2.4.0.1.2.4.4.4.2.5.3.5.3.3.5.2.1",1,0.283955021308124,FALSE
"4.1.1.3.2.2.0.5.4.1.1.3.5.5.3.1.2.2.2.2.0.4",1,0.447763624286513,FALSE
"5.0.0.3.1.2.0.6.4.0.1.2.5.5.5.2.2.2.1.2.0.4",1,0.317286057453629,FALSE
"4.1.1.3.2.2.0.5.4.1.1.3.5.5.4.1.2.2.2.2.0.4",201,0.476683065684476,FALSE
"1.1.0.1.5.0.2.2.1.2.3.3.5.5.5.1.5.2.4.5.1.1",1,0.622847955309398,FALSE
"0.2.0.0.4.1.5.2.1.1.3.3.6.5.4.1.5.4.4.5.0.0",203,0.44830946950527,FALSE
"1.2.2.0.3.1.1.3.0.3.0.3.6.4.3.3.4.2.5.6.1.4",1,0.521273542493778,FALSE
"2.3.2.1.5.1.2.3.0.2.0.3.5.4.4.2.5.1.4.6.2.3",202,0.634009755464573,FALSE
"1.2.4.2.1.3.2.7.0.2.7.2.4.1.0.3.5.4.2.4.2.4",1,0.306667353637047,FALSE
"3.1.3.1.3.3.6.3.1.2.4.0.5.3.5.0.2.3.5.5.2.3",201,0.265027602809143,FALSE
"5.0.0.3.0.2.0.7.4.0.1.2.5.5.5.2.2.2.1.2.0.4",1,0.22778577925782,FALSE
"1.2.0.0.5.2.4.1.1.2.3.4.5.5.4.0.5.4.5.5.0.1",201,0.464563945792863,FALSE
"3.1.3.1.3.3.6.3.1.2.4.0.5.3.5.0.2.3.5.6.2.3",1,0.227480837327367,FALSE
"3.1.3.1.3.3.6.3.1.2.4.0.5.3.5.0.2.3.5.4.2.3",1,0.307002998269566,FALSE
"2.0.0.2.1.3.0.5.5.2.4.3.6.4.3.0.1.0.4.2.0.4",1,0.169940173249369,FALSE
"3.2.3.1.2.2.6.2.0.2.5.1.6.0.4.0.2.1.5.2.3.5",1,0.293840132467659,FALSE
"3.0.0.1.0.2.1.5.5.2.4.3.6.2.4.0.1.0.3.3.1.3",197,0.195838306104205,FALSE
"4.2.3.1.2.3.6.3.0.2.5.0.4.0.4.0.2.3.5.2.4.5",203,0.513600535291207,FALSE
"3.2.3.2.1.2.6.3.0.3.6.0.6.1.4.0.3.2.4.0.1.5",2,0.444813654202812,FALSE
"4.0.3.1.0.4.0.4.4.1.4.4.6.1.5.1.0.2.2.3.1.3",203,0.271758293740944,FALSE
"2.0.3.1.0.3.1.6.2.1.6.2.6.1.2.2.1.1.2.3.1.4",1,0.183208297416654,FALSE
"3.2.3.2.0.2.2.6.1.1.6.1.6.0.3.2.2.1.2.3.1.5",207,0.399603846594984,FALSE
"1.2.3.3.1.2.1.7.0.3.7.1.6.0.1.1.5.3.2.3.1.4",1,0.226153160479653,FALSE
"6.0.0.2.0.4.1.9.5.1.0.0.4.5.3.0.1.1.3.1.0.3",1,0.433076969665399,FALSE
"4.2.3.1.2.3.6.2.1.2.5.0.5.0.5.0.2.3.5.3.3.4",198,0.327131274660884,FALSE
"3.0.3.2.0.3.2.4.3.1.7.1.7.2.3.3.2.1.2.3.1.5",1,0.231365024595033,FALSE
"6.0.0.3.1.3.1.10.5.0.1.1.4.4.3.1.2.2.2.1.0.4",196,0.227438836846117,FALSE
"4.2.3.1.3.3.6.3.0.2.5.0.4.0.4.0.2.3.5.2.4.5",1,0.546029911753027,FALSE
"1.2.1.2.3.0.5.2.1.1.4.1.6.5.5.1.5.5.3.7.0.0",1,0.377898361912124,FALSE
"4.1.0.2.0.2.1.5.5.3.4.4.6.1.3.1.1.1.2.3.1.2",207,0.293950601074102,FALSE
"3.0.3.2.0.4.0.5.3.1.6.5.6.1.3.1.0.1.2.3.1.4",200,0.0459460941546993,FALSE
"1.2.2.1.2.1.4.0.1.4.2.3.5.5.4.3.4.2.3.4.1.3",1,0.416943457631342,FALSE
"3.0.0.2.1.3.0.6.5.2.3.3.6.4.3.0.1.0.4.2.0.4",1,0.253657232891584,FALSE
"2.3.5.3.0.1.2.5.0.3.5.0.6.1.1.3.3.3.4.4.2.4",195,0.357476972097764,FALSE
"2.3.2.1.5.1.2.3.0.1.0.3.5.4.4.2.5.1.4.6.2.3",1,0.658872646264761,FALSE
"2.2.2.3.2.0.5.3.2.1.5.0.5.5.5.2.3.5.3.7.0.2",202,0.163529387892116,FALSE
"6.0.1.2.0.3.1.10.5.1.0.0.5.4.4.0.1.2.2.1.0.3",1,0.377191951838553,FALSE
"2.2.3.2.0.2.2.7.1.4.6.1.6.1.2.2.3.3.0.3.0.4",1,0.370597688222822,FALSE
"2.0.3.1.0.3.1.5.2.1.6.2.6.1.2.2.1.1.2.3.1.4",202,0.236785374953192,FALSE
"1.2.4.3.0.3.2.5.0.3.6.2.5.1.0.3.5.4.4.4.2.4",199,0.469534304139439,FALSE
"4.1.1.3.2.2.0.5.4.1.1.3.5.5.4.1.2.2.2.3.0.4",1,0.479166352865848,FALSE
"3.0.2.2.2.2.0.4.5.1.4.3.6.3.3.1.2.2.4.2.0.3",202,0.33961149088,FALSE
"1.2.1.2.3.0.5.2.1.1.4.1.5.5.5.1.5.5.3.7.0.0",201,0.358322331839395,FALSE
"0.2.0.0.4.1.5.2.1.1.3.3.6.5.4.1.5.4.4.4.0.0",1,0.393023114381703,FALSE
"4.0.1.3.2.2.0.5.3.2.2.3.6.5.4.2.2.2.4.1.1.3",1,0.401348851990941,FALSE
"1.2.2.0.3.1.1.3.0.3.0.3.6.4.4.3.4.2.5.6.1.4",202,0.517066742144637,FALSE
"3.2.3.1.2.2.5.2.0.2.5.1.6.0.4.0.2.2.5.2.3.5",1,0.304200845900248,FALSE
"2.1.3.3.0.2.2.5.2.1.6.1.6.1.3.2.2.0.3.3.1.5",201,0.266176398366376,FALSE
"2.2.3.1.2.2.6.2.0.2.5.1.5.0.4.0.2.2.5.2.3.5",1,0.394160382226045,FALSE
"3.0.1.3.2.2.0.5.4.2.2.3.6.5.4.2.2.2.4.1.1.3",204,0.428526461606787,FALSE
"1.2.2.1.2.2.4.0.2.4.4.4.5.1.4.3.4.3.3.5.2.2",200,0.0326664410503714,FALSE
"3.0.2.3.2.2.0.4.5.1.5.3.6.3.3.1.2.2.4.2.0.3",1,0.256592857304373,FALSE
"3.2.3.1.2.2.7.2.0.2.5.1.6.0.4.0.2.2.5.2.3.5",1,0.392828647279002,FALSE
"3.2.4.2.0.2.3.7.1.2.6.1.7.1.3.2.3.2.0.2.1.5",204,0.282103589013149,FALSE
"3.0.0.2.1.3.0.5.5.2.4.3.6.4.3.0.1.0.4.2.0.4",202,0.226550272203025,FALSE
"4.0.0.2.1.2.1.5.5.2.4.4.5.2.4.1.0.2.1.3.0.3",199,0.229342155430723,FALSE
"3.0.4.1.0.5.0.5.3.1.5.5.6.1.4.1.0.1.1.2.0.3",201,0.0833052483533564,FALSE
"6.1.0.2.0.5.1.9.5.1.0.1.6.4.2.0.0.2.2.0.0.4",197,0.207497577928803,FALSE
"5.0.2.2.0.4.0.2.5.1.5.4.6.1.4.1.0.2.1.4.1.3",1,0.320208922978608,FALSE
"2.2.3.2.0.2.2.7.1.3.6.1.6.1.2.2.3.3.0.3.0.4",201,0.316201942274775,FALSE
"5.0.0.3.1.2.0.8.4.0.1.2.5.5.5.2.2.2.1.2.0.4",1,0.17436639142971,FALSE
"1.2.0.1.5.0.2.2.1.2.3.3.5.4.5.1.5.2.4.5.1.1",1,0.611743028363377,FALSE
"6.0.0.2.0.4.1.7.5.1.0.0.5.5.4.0.1.1.3.1.0.3",1,0.42789995969287,FALSE
"3.0.0.2.1.3.0.6.5.2.4.3.6.4.4.0.1.0.4.2.0.4",1,0.191563917915258,FALSE
"6.0.1.2.0.3.1.10.5.1.0.0.5.4.4.0.1.2.2.1.0.4",200,0.316651622511005,FALSE
"6.0.0.2.0.4.1.9.5.1.0.0.5.4.4.0.1.1.3.1.0.3",1,0.463609138650342,FALSE
"3.2.2.1.2.2.6.2.0.2.5.1.6.0.4.0.2.2.5.2.3.5",1,0.356995796322506,FALSE
"3.2.3.1.2.2.6.2.0.2.5.1.6.0.4.0.2.3.5.2.3.5",1,0.376561038666397,FALSE
"2.0.3.2.3.1.5.4.1.2.4.0.5.4.5.2.2.3.4.6.1.4",200,0.268136517168385,FALSE
"4.0.0.2.1.3.0.5.5.2.4.3.6.4.3.0.1.0.4.2.0.4",1,0.277004081905111,FALSE
"3.3.5.3.0.1.4.4.0.3.5.0.6.1.3.1.3.2.5.3.1.4",199,0.31295533381101,FALSE
"3.0.3.2.0.3.2.4.2.1.7.1.7.2.3.3.2.1.2.3.1.5",198,0.245506056761251,FALSE
"2.3.1.0.5.0.1.3.2.3.1.3.5.4.4.0.4.1.5.7.2.2",3,0.439326183688293,FALSE
"0.2.0.0.5.2.4.1.1.2.3.4.5.5.4.0.5.4.5.5.0.1",1,0.441181748282974,FALSE
"0.2.0.0.4.1.5.2.1.1.3.4.6.5.4.1.5.4.4.5.0.0",1,0.416197769637687,FALSE
"4.2.3.1.1.3.6.3.0.2.5.0.4.0.4.0.2.3.5.2.4.5",1,0.477396893293093,FALSE
"2.2.0.0.5.2.4.1.1.2.3.4.5.5.4.0.5.4.5.5.0.1",1,0.487195071133739,FALSE
"1.2.1.2.2.2.4.0.1.3.4.4.4.2.5.3.5.3.3.5.2.1",197,0.234661219421022,FALSE
"5.0.0.3.1.2.0.7.4.0.1.2.5.5.5.2.2.2.1.3.0.4",1,0.272459587500488,FALSE
"3.2.3.2.1.2.6.3.0.3.4.0.6.1.4.0.3.2.4.0.1.5",2,0.447054485460119,FALSE
"6.0.0.2.0.4.1.10.5.1.0.0.5.5.4.0.1.1.2.1.0.3",1,0.358620416035818,FALSE
"2.0.1.3.2.2.0.5.5.2.2.3.6.5.4.2.2.2.4.1.1.3",1,0.428924905002223,FALSE
