"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.415687959644439
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.468132386812548
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.383681973719446
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.422044982353757
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.460104522621773
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.483337942166197
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.1",200,0.471484706346158
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.1",200,0.46907082112902
"2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.377425142161773
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.3.2",200,0.531144601979957
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.2.3.2",200,0.532979243026456
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.416518344102496
"2.3.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.44967724343557
"2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.3.2.2.2",200,0.417102088837109
"2.2.1.2.2.2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.388744869319756
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2.2.1",200,0.396737850089859
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2.3.1",200,0.39157952258217
"2.2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.424428664911976
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2.1",200,0.416804536830385
"2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.437349479281435
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.1",200,0.402653242307135
"2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.487631504865608
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.1",200,0.444672962918058
"2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2",200,0.408105625667
"2.2.1.2.3.2.2.2.2.2.2.2.2.1.2.1.2.2.2.2.3.1",200,0.369384891676157
"2.2.1.2.2.2.2.2.1.2.2.2.2.1.2.2.2.3.2.2.2.1",200,0.376525912623129
"2.3.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.1",200,0.535355279389075
"2.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.1.1.2.2.3.2",200,0.530156431164748
"2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.498048328170493
"2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.3.2.2.3.1",200,0.498498448278459
"2.4.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.513181865872307
"2.2.2.2.2.3.2.3.2.2.3.2.2.2.2.2.2.2.3.2.2.2",200,0.375829459378443
"2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1",200,0.456226057916133
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.1",200,0.464410196438794
"2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.3.1",200,0.441847348501427
"2.3.1.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.392783908095865
"2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2.2.1",200,0.490389336203888
"2.3.1.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.1.2.1",200,0.606235910248262
"2.3.1.2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.1",200,0.517173827437311
"2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.2.3.2",200,0.503978612503923
"2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.1",200,0.526708495418472
"2.2.2.1.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.492785974223274
"2.3.1.1.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.1",200,0.358487560407315
"2.2.1.2.2.2.2.2.1.2.2.1.2.1.2.2.2.2.2.2.2.1",200,0.433170850046384
"2.2.2.3.2.2.2.3.2.2.2.2.1.2.2.2.2.2.3.2.2.2",200,0.405472858334252
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.1",200,0.475819126138256
"2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.1.1.2.2.3.2",200,0.490376891310732
"2.2.1.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.1",200,0.46896210162439
"2.2.2.2.2.2.2.3.2.2.2.2.1.1.2.2.2.2.3.2.2.2",200,0.420049872622988
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.1",200,0.446008778846469
