"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.411390411745575,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.254247563921382,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.420007058637858,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.54359015945735,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.379035966162597,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",0.549785562459658,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3",0.483224143956881,TRUE,FALSE,0
"1.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3",0.574889655508115,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.303237948896498,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.568084130091448,TRUE,FALSE,0
"1.2.2.2.2.1.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2.3",0.567344516235145,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2",0.546298780174273,TRUE,FALSE,0
"1.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.3.2.2.2.2.3",0.522996259695327,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.3.2",0.380148069448124,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.255424192060796,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",0.405047134299426,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.527484811539482,TRUE,FALSE,0
"1.2.2.2.2.1.2.1.2.2.2.1.2.2.1.2.2.2.2.2.2.3",0.553058320534566,TRUE,FALSE,0
"1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.505014667036413,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2",0.572198414626277,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2",0.492963101947987,TRUE,FALSE,0
"1.2.2.2.2.1.2.1.2.3.2.1.2.2.1.2.2.2.2.2.2.3",0.462348151242213,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2",0.613993780450032,TRUE,FALSE,0
"1.2.2.2.2.1.2.1.2.3.2.1.2.2.1.2.2.2.2.3.2.3",0.616166835564591,TRUE,FALSE,0
"1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.568010394627063,TRUE,FALSE,0
"2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.303300130273912,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.1.2.2.2",0.581335003352535,TRUE,FALSE,0
