"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.51158288527206,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.470992417313541,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.517210348829635,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.54226156232599,TRUE,FALSE,0
"2.2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.506781327116221,TRUE,FALSE,0
"2.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.502612515312584,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.502616776485307,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.50724731640878,TRUE,FALSE,0
"2.2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.1.2",0.467829063409732,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.524180714201357,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.461286951472583,TRUE,FALSE,0
"1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.397923057080551,TRUE,FALSE,0
"2.2.2.2.2.3.2.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2",0.477028680548408,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2",0.506760411445376,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.467477960652405,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2",0.501914868614221,TRUE,FALSE,0
"2.2.2.2.2.1.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.553362663333359,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.526792645226376,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.3.2.2.2.2.2",0.521370184705713,TRUE,FALSE,0
"2.2.1.2.2.1.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.548460174859805,TRUE,FALSE,0
"2.2.2.3.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.563791936555293,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2",0.541144378747647,TRUE,FALSE,0
"2.2.2.3.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.2",0.609019118694304,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",0.509381356640925,TRUE,FALSE,0
"1.2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.1.2",0.398562477006519,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2",0.484862073243132,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.1.3.2.2.2.2.1.2.2.2.2",0.52402493087999,TRUE,FALSE,0
"1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",0.360209895103037,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2",0.511082950802822,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.1.2.2",0.474161301434232,TRUE,FALSE,0
"2.2.2.2.2.1.1.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2",0.475035154130276,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.492342884773304,TRUE,FALSE,0
"2.3.2.3.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.55214215912009,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.3.2",0.541712590047598,TRUE,FALSE,0
"2.2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.487527486584676,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2.3.2.2.1.2.2",0.522746319087376,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.1.3.2",0.545930589128351,TRUE,FALSE,0
"2.2.2.2.2.3.2.3.2.3.2.2.2.2.2.2.2.2.2.3.2.2",0.539999288768898,TRUE,FALSE,0
"2.2.3.2.2.2.3.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2",0.50850905081632,TRUE,FALSE,0
"1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.3",0.339335266538565,TRUE,FALSE,0
"2.2.2.3.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.3.2",0.528793632551989,TRUE,FALSE,0
