"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.424589173674626,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.412571468604278,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.377222400255396,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.3.2",0.350710289639539,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",0.364268806136291,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.440204976358177,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2",0.439601636795974,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2",0.39236835112071,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.3.2",0.436799635985847,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.436617328829944,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.2.2",0.395237674117035,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.3",0.490162148420542,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.409804158246708,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2.2.3.3",0.536064591664985,TRUE,FALSE,0
"2.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.487787209166137,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.4.3",0.425588040871747,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.475793153782228,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.1.2.1.2.2.2.2.2.2.2.1.2.3.3",0.541800546641371,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.1.2.2.1.2.2.2",0.405126481170469,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2",0.496797603998791,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.1.2.1.1.2.2.2.2.2.2.1.2.3.3",0.565822338068066,TRUE,FALSE,0
"2.2.2.3.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.3",0.508080932462811,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.3.3",0.421943576049419,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.3.3",0.413628755593343,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.44204938906316,TRUE,FALSE,0
"2.2.3.3.2.2.2.2.1.2.1.1.2.2.2.2.2.2.1.2.3.3",0.523406048840109,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.504088142947697,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.3.3",0.428582995429751,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.4.3",0.482991456110848,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.3",0.421117062441876,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.4.3",0.412753818229533,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3.2.4.3",0.465369122062826,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.2.3.2",0.373321906857136,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2",0.425902139844428,TRUE,FALSE,0
