"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.434704190514194,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2",0.496302191375279,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.36597060269558,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2",0.375993558269854,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2",0.317131124472449,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.2",0.370150576541825,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2",0.297759977445469,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.2",0.506623206979113,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.3.2.2.2.2.2.2",0.396116847283607,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.4.2.2.1.3.2.2.2.2.2.2",0.337766502685855,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.35921476557901,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2",0.382624808707889,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.3.2.2.2.1.2.2",0.466711946681767,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.3.2.1.3.2.2.2.1.2.2",0.499726836986686,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2",0.553138248900538,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.2.1.1.3.2.2.2.2.2.2",0.348421685525385,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.2",0.455508942902273,TRUE,FALSE,0
