"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.546006784619016
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.490973094597189
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2",200,0.482014967431138
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.526317421940442
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.3",200,0.511880401214078
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2",200,0.487429466316924
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.2",200,0.452015972453394
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",200,0.496421442050741
"2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2",200,0.495083527693151
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.1.2.2",200,0.47799664480389
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.1.1.2.2.2",200,0.434370861953354
"2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.1.1.2.2.2",200,0.473480900746135
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.3",200,0.513576051385197
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.1",200,0.440919873104147
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.4.1.1.2.2.2",200,0.401459521590269
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3",200,0.561247094036123
"2.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.3",200,0.490121488424844
"2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",200,0.483027588871067
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.574362062893129
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.1.2.2",200,0.497646781153703
"2.2.1.1.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",200,0.50004957941371
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.57721696756647
"2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2.1.1.2.2.2",200,0.385022762828094
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.558159930932236
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.1.2",200,0.521992184200035
"2.2.2.2.2.2.2.2.2.2.3.3.2.1.2.2.2.1.1.2.2.2",200,0.485438671592075
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",200,0.546676760766098
"2.2.2.2.2.2.2.2.2.2.3.3.2.1.2.2.2.1.1.1.2.2",200,0.492547225023196
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.524421734336012
"2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.3.1.1.2.2.2",200,0.406500105622021
"3.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",200,0.496462106526913
"2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.2.1.1.1.1.2.2",200,0.585541962875414
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.1.1.2.2.2",200,0.428480603878536
"2.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.1.1.2.2.2",200,0.432503524153201
"1.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.1.1.2.2.2",200,0.443369681436798
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.1.2.2.2",200,0.445044142988804
"2.1.2.2.3.2.2.2.1.2.2.2.2.2.2.2.3.1.1.2.2.2",200,0.424846979241978
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.3.2.1.1.2.2.2.2",200,0.559600395469324
"2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.1.1.1.1.2.2",200,0.478523786687111
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.477336286624491
"2.2.1.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",200,0.566239195649594
"2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.4.1.1.2.2.2",200,0.429806447142957
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.1.2.2",200,0.589010771304045
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.3",200,0.47241119856481
"2.2.2.1.2.2.3.2.2.2.2.1.2.2.3.2.1.1.2.2.2.2",200,0.535098326703718
"2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",200,0.520256546854549
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.1.2.2.2.2",200,0.570316257849113
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.1.1.2.2",200,0.509424949614877
"2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.1.2.2",200,0.521944201475714
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.51545566372113
