"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.546006784619016,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.490973094597189,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2",0.482014967431138,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",0.526317421940442,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.3",0.511880401214078,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2",0.487429466316924,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.2",0.452015972453394,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",0.496421442050741,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2",0.495083527693151,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.1.2.2",0.47799664480389,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.1.1.2.2.2",0.434370861953354,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.1.1.2.2.2",0.473480900746135,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.3",0.513576051385197,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.1",0.440919873104147,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.4.1.1.2.2.2",0.401459521590269,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3",0.561247094036123,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.3",0.490121488424844,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",0.483027588871067,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",0.574362062893129,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.1.2.2",0.497646781153703,TRUE,FALSE,0
"2.2.1.1.2.2.2.2.2.2.2.2.2.1.2.2.1.1.1.2.2.2",0.50004957941371,TRUE,FALSE,0
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.57721696756647,TRUE,FALSE,0
