"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.481125782086468
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.462076183711557
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.472715510283262
"2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.404909427027212
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.462404115864333
"2.2.2.2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2",200,0.389825969119242
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.475727590628347
"2.2.1.2.2.2.1.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.403416351592223
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.460101876508429
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3",200,0.443145406403499
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.461238190158222
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.3.2",200,0.51269039968656
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.1.2.2",200,0.429620711362983
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.42813918550264
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2.2",200,0.48892988652605
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2",200,0.492374704247076
"2.2.1.2.2.2.1.1.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.342742916674379
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.517293179711073
"2.2.1.2.2.2.1.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",200,0.418255351351603
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.450161559306509
"2.2.2.2.2.2.1.1.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.394697712237372
"2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.500597445475245
"2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.1.3.2.2.2.2",200,0.552236346692935
"2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2",200,0.388034736110249
"2.2.1.2.2.2.1.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.391103285212026
"2.2.3.2.2.3.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.458452715713743
"2.2.1.2.2.2.1.1.2.2.2.2.2.2.2.2.1.2.2.2.2.1",200,0.371622146610532
"1.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.450637325145993
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3",200,0.45967280308062
"2.2.3.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.478080275217333
"2.2.3.2.2.3.1.2.2.2.2.1.2.2.2.2.1.2.2.2.2.2",200,0.418822225554792
"2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2",200,0.43153570116817
"2.2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.466010062081311
"2.2.2.2.3.2.2.2.2.2.1.2.2.1.2.2.1.3.2.2.2.2",200,0.536931651122126
"1.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",200,0.420259960992414
"2.2.1.2.2.2.1.1.2.2.2.1.2.2.2.2.2.2.2.3.2.2",200,0.343326862358295
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2",200,0.45895778954342
"3.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.511395684726572
"3.2.3.2.2.2.1.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2",200,0.448424492066884
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",200,0.443191977686145
"2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2",200,0.457753555820861
"3.2.3.2.2.2.1.2.2.2.4.2.2.2.2.2.1.2.2.2.2.2",200,0.37022240038098
"2.2.1.2.2.2.1.1.2.2.2.1.2.2.2.2.2.2.1.3.2.2",200,0.316125885230356
"2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2",200,0.467251087432237
"2.2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.507606272314408
"2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.443279517222437
"1.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.434992240517892
"2.2.3.2.1.3.1.2.2.2.2.1.2.2.2.2.1.2.2.2.2.2",200,0.401678841112432
"2.2.1.2.2.2.1.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1",200,0.373849936989007
"2.2.2.2.3.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2",200,0.453295971738168
