"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.428095800155729
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.309064021706971
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.382411177585138
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.451695510665765
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.208849092971531
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",200,0.216792315390337
"2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",200,0.284415051463212
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2",200,0.269883513475804
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",200,0.403606502490229
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",200,0.359366383084545
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.455556178185657
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1.2.2.2",200,0.409852205234243
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.223838318248988
"2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",200,0.366769603437582
"2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",200,0.336266668483396
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",200,0.268859920124679
"2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.34968292216896
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1",200,0.285956188734293
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1.3.2.2",200,0.378872236400248
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.1",200,0.305546644332397
"1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2",200,0.350043234792876
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2",200,0.178369889196465
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2",200,0.220146200556714
"2.2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2",200,0.364954065895619
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.2.2",200,0.248567887637796
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.279759019771903
"2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.3.2.2.1",200,0.355981998699894
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.2.2.1.3.2.2",200,0.285572681229855
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",200,0.344173231312804
"2.2.2.2.2.2.2.2.2.3.1.2.2.3.2.2.2.2.3.2.2.1",200,0.289706900894149
"2.2.2.1.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",200,0.304375196426355
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2",200,0.537130651991143
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2",200,0.382357874337386
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",200,0.0916171078688443
"2.2.2.1.2.2.2.2.2.2.1.1.2.2.2.2.2.2.1.2.2.2",200,0.287941886784079
"1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.3.2.2.2",200,0.193467228133635
"2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.2.2",200,0.187310674947797
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.3.2",200,0.308624591941281
"2.2.2.1.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",200,0.331142049397201
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.1.2.2.2.2",200,0.381904366873178
"2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2",200,0.439345747435328
"2.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2",200,0.362908236080435
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.3.2.2.2.2",200,0.177677760062128
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.3.2.1.3.2.2",200,0.369204998318833
"2.3.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.3.2.2.2",200,0.23888971087688
"2.2.2.2.2.2.2.1.2.3.1.2.2.2.2.2.2.2.3.2.2.1",200,0.509222348328225
"2.2.2.1.2.2.2.2.3.2.3.2.2.2.2.2.2.2.1.2.2.2",200,0.430278195104296
"2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",200,0.252534218760977
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.3.2.2.2.3.2.2.1",200,0.177180813523222
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.1.2.2",200,0.372165565797319
