"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.428095800155729,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.309064021706971,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.382411177585138,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.451695510665765,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.208849092971531,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",0.216792315390337,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",0.284415051463212,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2",0.269883513475804,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",0.403606502490229,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",0.359366383084545,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.455556178185657,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1.2.2.2",0.409852205234243,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.223838318248988,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",0.366769603437582,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",0.336266668483396,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.268859920124679,TRUE,FALSE,0
"2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.34968292216896,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1",0.285956188734293,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.1.3.2.2",0.378872236400248,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.1",0.305546644332397,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2.2",0.350043234792876,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2",0.178369889196465,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2",0.220146200556714,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2",0.364954065895619,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.2.2",0.248567887637796,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.279759019771903,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.3.2.2.1",0.355981998699894,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.1.2.2.2.1.3.2.2",0.285572681229855,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",0.344173231312804,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.1.2.2.3.2.2.2.2.3.2.2.1",0.289706900894149,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",0.304375196426355,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2",0.537130651991143,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2",0.382357874337386,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",0.0916171078688443,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.1.1.2.2.2.2.2.2.1.2.2.2",0.287941886784079,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.3.2.2.2",0.193467228133635,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.2.2",0.187310674947797,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.3.2.3.2",0.308624591941281,TRUE,FALSE,0
"2.2.2.1.1.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",0.331142049397201,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.1.2.2.2.2",0.381904366873178,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2",0.439345747435328,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2",0.362908236080435,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.3.2.2.2.2",0.177677760062128,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.3.2.1.3.2.2",0.369204998318833,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.3.2.2.2",0.23888971087688,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.3.1.2.2.2.2.2.2.2.3.2.2.1",0.509222348328225,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.3.2.3.2.2.2.2.2.2.2.1.2.2.2",0.430278195104296,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",0.252534218760977,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.3.2.2.2.3.2.2.1",0.177180813523222,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.1.2.2",0.372165565797319,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.21328591450818,FALSE,TRUE,39
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.380484384941317,FALSE,TRUE,37
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.441760037898936,FALSE,TRUE,39
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.275922017106474,FALSE,TRUE,40
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.28538055051735,FALSE,TRUE,40
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.493605693241525,FALSE,TRUE,39
