"karyotype","count","fitness","is_peak"
"3.2.3.1.2.2.6.2.0.2.5.1.6.0.4.0.2.2.5.2.3.5",203,0.349572051082791,FALSE
"4.0.2.1.0.4.0.4.4.1.4.4.6.1.5.1.0.2.2.3.1.3",1,0.27573904230387,FALSE
"2.3.5.3.0.1.2.5.0.3.5.0.6.1.1.3.3.4.4.4.2.4",1,0.424259911176261,FALSE
"3.0.0.2.1.3.0.5.5.2.4.3.6.4.3.0.1.0.4.2.0.4",202,0.226550272203025,FALSE
"4.0.1.2.0.3.0.2.4.1.4.4.5.0.4.1.0.2.1.3.1.3",1,0.429203195155907,FALSE
"5.0.0.3.1.2.0.7.4.0.1.2.5.5.5.2.2.2.1.2.0.4",202,0.246095670999185,FALSE
"3.0.1.3.2.2.0.5.4.2.2.3.6.5.4.2.2.2.4.1.1.3",202,0.428526461606787,FALSE
"0.3.0.1.5.0.4.1.1.2.4.3.4.5.5.0.4.3.5.5.1.1",1,0.427949378958241,FALSE
"1.3.2.0.2.2.1.0.1.4.2.3.5.4.4.3.5.2.5.5.1.4",201,0.256160661934823,FALSE
"0.2.0.0.4.1.5.3.1.1.3.3.6.5.4.1.5.4.4.5.0.0",2,0.413106922676254,FALSE
"2.0.2.2.3.1.5.2.1.2.5.0.5.5.5.2.4.3.4.6.0.4",206,0.526331844083531,FALSE
"3.0.1.4.1.2.0.5.4.2.2.2.6.5.4.1.2.2.2.1.1.3",201,0.312069856106708,FALSE
"5.0.2.2.0.4.0.2.5.1.4.4.6.1.4.1.0.2.1.4.1.3",202,0.345918114718753,FALSE
"4.0.3.1.0.4.0.4.4.1.4.4.6.1.5.1.0.2.2.3.1.3",197,0.271758293740944,FALSE
"4.0.0.2.1.2.1.5.5.2.4.4.5.2.4.1.0.2.1.3.0.3",203,0.229342155430723,FALSE
"3.1.3.1.3.3.6.3.1.2.4.0.5.3.5.0.2.3.5.5.3.3",1,0.26334497251122,FALSE
"1.2.4.4.0.3.2.5.0.3.6.2.5.0.0.3.5.4.4.4.2.4",1,0.466282282053398,FALSE
"4.1.1.3.2.2.0.5.4.1.1.3.5.5.4.1.2.2.2.2.0.4",204,0.476683065684476,FALSE
"2.2.0.1.5.0.2.2.2.3.3.3.7.4.5.1.3.1.4.5.3.1",1,0.407249560897302,FALSE
"1.2.0.0.5.2.4.1.1.2.3.4.5.5.4.0.5.4.5.5.0.1",205,0.464563945792863,FALSE
"5.0.0.3.1.2.0.7.4.0.1.2.5.5.5.2.2.2.1.2.0.5",1,0.238743008381712,FALSE
"3.0.4.1.0.5.0.5.3.1.5.4.6.1.4.1.0.1.1.2.0.3",1,0.131009317684182,FALSE
"3.0.0.2.1.2.1.5.5.2.4.4.5.2.4.1.0.2.1.3.0.3",1,0.179547401740907,FALSE
"0.2.0.0.4.1.5.2.1.1.3.3.6.5.4.1.5.4.4.5.0.0",204,0.44830946950527,FALSE
"1.2.2.0.3.1.1.3.0.3.0.3.6.4.3.3.4.2.5.6.1.4",1,0.521273542493778,FALSE
"1.2.3.3.1.3.1.7.0.3.7.1.6.0.1.1.5.3.2.3.1.4",203,0.226420214641864,FALSE
"4.1.1.3.2.2.0.5.3.1.1.3.5.5.5.1.2.2.2.2.0.4",1,0.490957452688117,FALSE
"1.2.4.3.0.3.2.5.0.3.6.2.5.1.0.3.5.4.4.4.1.4",1,0.480960112820123,FALSE
"1.2.3.0.3.1.1.3.0.3.0.3.7.4.4.3.4.2.5.6.1.4",1,0.513031324914473,FALSE
"3.1.3.1.3.3.6.3.1.2.4.0.5.3.5.0.2.3.5.5.2.3",202,0.265027602809143,FALSE
"1.3.0.1.5.0.4.1.1.2.4.3.4.5.5.0.4.3.5.5.1.1",201,0.426932851364058,FALSE
"4.1.0.2.0.2.1.5.5.4.4.4.6.1.3.1.1.1.2.3.1.2",1,0.278058009917081,FALSE
"1.2.4.2.1.3.2.7.0.2.7.2.5.1.0.3.5.4.3.4.2.4",201,0.332850500293224,FALSE
"2.2.3.2.0.2.2.7.1.3.6.1.6.1.2.2.3.3.0.3.0.5",1,0.356429829706211,FALSE
"1.2.3.3.1.4.1.7.0.3.7.1.6.0.1.1.5.3.2.3.1.4",1,0.210048997857045,FALSE
"2.0.3.2.3.1.5.4.1.2.4.0.5.4.5.2.2.3.4.6.1.4",200,0.268136517168385,FALSE
"3.0.0.1.0.2.1.5.5.2.4.3.6.2.4.0.1.0.3.3.1.3",203,0.195838306104205,FALSE
"3.2.3.2.0.2.2.6.1.1.6.1.6.0.3.2.2.1.2.3.1.5",205,0.399603846594984,FALSE
"2.0.3.1.0.3.1.5.2.1.6.2.6.1.2.2.1.1.2.3.1.4",198,0.236785374953192,FALSE
"1.2.3.3.1.2.1.7.0.3.7.1.6.0.1.1.5.3.2.3.1.4",1,0.226153160479653,FALSE
"4.2.3.1.2.3.6.2.1.2.5.0.5.0.5.0.2.3.5.3.3.4",206,0.327131274660884,FALSE
"6.0.0.3.1.3.1.10.5.0.1.1.4.4.3.1.2.2.2.1.0.4",202,0.227438836846117,FALSE
"6.1.0.2.0.5.1.9.5.1.0.1.6.4.2.0.0.2.2.0.0.4",201,0.207497577928803,FALSE
"2.3.1.0.5.0.1.3.2.3.1.3.5.4.4.0.4.1.5.5.2.2",2,0.523180888960824,FALSE
"4.1.0.2.0.2.1.5.5.3.4.4.6.1.3.1.1.1.2.3.1.2",201,0.293950601074102,FALSE
"3.0.3.2.0.4.0.5.3.1.6.5.6.1.3.1.0.1.2.3.1.4",199,0.0459460941546993,FALSE
"1.2.1.2.2.2.4.0.1.3.4.4.4.2.5.3.5.3.3.5.1.1",1,0.276916167561926,FALSE
"2.1.3.3.0.2.2.5.2.1.6.1.6.1.3.1.2.0.3.3.1.5",1,0.272189219845701,FALSE
"2.3.5.3.0.1.2.5.0.3.5.0.6.1.1.3.3.3.4.4.2.4",208,0.357476972097764,FALSE
"2.0.3.2.3.1.6.4.1.2.4.0.5.4.5.2.2.3.4.6.1.4",1,0.207438652309622,FALSE
"6.0.1.2.0.3.1.10.5.1.0.0.5.4.4.0.1.2.2.1.0.4",206,0.316651622511005,FALSE
"3.2.3.1.2.2.6.2.0.2.5.1.6.0.4.0.2.2.4.2.3.5",1,0.35353743530297,FALSE
"4.1.1.3.2.2.0.5.5.1.1.3.5.5.3.1.2.2.2.2.0.4",1,0.435868445087745,FALSE
"3.0.2.2.2.2.0.4.4.1.4.3.6.3.3.1.2.2.4.2.0.3",2,0.34181721801071,FALSE
"2.2.2.3.2.0.5.3.2.1.5.0.5.5.5.2.3.5.3.7.0.2",204,0.163529387892116,FALSE
"1.2.4.3.0.3.2.5.0.3.6.2.5.1.0.3.5.4.4.4.2.4",203,0.469534304139439,FALSE
"3.0.2.2.2.2.0.4.5.1.4.3.6.3.3.1.2.2.4.2.0.3",200,0.33961149088,FALSE
"2.2.3.2.0.2.2.7.1.3.7.1.6.1.2.2.3.3.0.3.0.4",2,0.246000991397627,FALSE
"1.2.1.2.3.0.5.2.1.1.4.1.5.5.5.1.5.5.3.7.0.0",201,0.358322331839395,FALSE
"2.0.3.1.0.3.1.5.2.1.6.2.6.1.2.2.1.1.1.3.1.4",1,0.247239044199936,FALSE
"2.3.1.0.5.0.1.3.2.3.1.3.5.4.4.0.4.1.5.6.2.2",199,0.489120305631441,FALSE
"1.2.2.0.3.1.1.3.0.3.0.3.6.4.4.3.4.2.5.6.1.4",205,0.517066742144637,FALSE
"1.2.2.1.2.1.4.0.1.4.2.3.5.5.4.3.5.2.3.4.1.4",206,0.387108433391104,FALSE
