"karyotype","count","fitness","weighted_ploidy"
"2.2.5.1.1.0.0.4.5.1.2.5.4.5.1.0.1.3.2.4.4.0",200,0.198102407974792,2.31975601368047
"2.2.5.2.1.0.0.5.4.1.2.3.5.5.1.0.2.3.1.5.4.0",200,0.133058306239385,2.36631465894577
"1.3.5.2.0.0.0.5.1.2.3.2.5.4.2.0.2.2.2.7.3.0",200,0.216624900226862,2.22283424272914
"3.3.4.1.1.0.1.7.1.2.3.1.5.4.2.0.1.3.2.6.3.1",200,0.514183298009692,2.42832250611935
"4.5.4.2.0.1.0.6.1.1.2.0.5.3.2.0.3.4.1.6.3.0",200,0.123260532832964,2.51061469142415
"3.5.4.2.1.0.0.5.2.0.3.1.5.2.2.0.2.4.1.6.1.1",200,0.52158375020484,2.39120389933484
"3.4.5.2.1.1.2.4.1.1.3.2.7.2.3.1.2.5.1.7.1.0",200,0.432191345889122,2.71961990182209
"2.5.5.2.1.0.2.4.0.1.3.1.8.2.3.2.3.5.0.7.1.1",200,0.357598888964934,2.66081021747716
"2.5.4.2.0.0.3.5.0.1.3.1.7.1.4.1.4.4.0.5.3.2",200,0.421756370985241,2.56798586487844
"2.5.5.3.0.1.2.3.0.0.3.1.6.2.4.0.4.5.1.5.2.2",200,0.45990700693088,2.55773104908986
"2.5.5.5.0.1.2.3.2.0.2.0.4.2.5.0.5.5.2.5.2.2",200,0.181193212097695,2.69825069748259
"2.5.5.5.0.1.1.3.2.0.2.1.3.1.5.1.5.4.2.5.4.1",200,0.177425527149741,2.6304552022425
"2.5.5.4.0.2.1.4.3.0.1.2.3.1.5.1.5.3.2.4.5.1",200,0.100924777290912,2.68757030070191
"2.4.4.5.0.2.2.5.3.0.2.0.3.0.5.1.4.4.3.4.5.1",200,0.367195683295524,2.64285234941869
"2.4.3.5.0.2.2.6.3.0.2.0.3.0.4.0.3.4.4.3.5.1",200,0.539572464502854,2.5264800809382
"2.4.3.5.0.1.2.6.3.0.3.0.3.0.5.2.1.4.4.3.5.0",200,0.473184257745534,2.53678100487628
"2.3.5.4.2.0.2.6.2.0.3.0.2.0.5.3.1.4.4.4.5.1",200,0.52004757178152,2.57479681362061
"0.3.5.4.2.4.2.6.2.0.3.1.2.0.5.3.0.4.3.5.6.0",200,0.425461787787785,2.65724790249346
"0.2.5.3.3.4.2.5.4.0.3.1.1.0.2.4.0.4.2.5.7.0",200,0.43299458932154,2.49685626218601
"0.2.4.3.2.3.1.5.5.0.4.2.0.1.2.4.0.4.1.4.7.0",200,0.363910936639208,2.34603494550776
"0.3.4.3.2.2.3.5.5.0.4.3.0.3.3.5.0.5.1.4.7.1",200,0.43537133389393,2.715065542494
"0.3.4.3.2.2.3.6.5.1.4.3.0.4.2.4.0.4.1.3.7.1",200,0.494160352765193,2.73205085176299
"0.3.2.3.1.2.3.6.5.1.3.1.0.4.3.3.1.4.1.3.5.1",200,0.292942881085239,2.39178101520323
"0.3.1.4.1.2.2.6.5.0.2.2.1.4.3.3.2.4.0.3.5.0",200,0.29197782831277,2.31705061059095
"0.3.0.4.1.3.2.7.5.0.3.1.4.5.3.3.2.3.0.2.4.0",200,0.498502212112626,2.44855302306167
"0.3.1.5.0.3.0.8.5.0.3.1.2.5.4.3.2.5.0.1.5.0",200,0.357995733129384,2.46583769704175
"0.3.1.5.0.3.1.7.5.0.2.0.3.5.4.3.4.4.0.4.5.0",200,0.101479343907532,2.51442335201658
"0.3.1.5.0.3.1.7.5.0.3.1.3.5.4.3.4.5.4.4.7.0",200,0.17993014906101,2.74977127820804
"0.3.0.5.0.2.1.7.5.0.3.1.3.3.3.2.4.5.4.4.6.1",200,0.295485259390581,2.48145489051327
"1.3.0.4.0.2.0.7.5.0.4.3.4.4.3.3.3.5.4.5.4.1",200,0.159631178941604,2.65555785399685
"0.3.0.4.0.3.0.6.5.1.3.5.4.3.3.3.3.5.4.6.1.2",200,0.118426019368912,2.62427484690563
"0.3.0.5.0.3.0.6.5.1.3.5.4.4.4.2.3.4.4.7.1.2",200,0.132902251949143,2.72618157521796
"0.3.0.5.0.3.0.6.5.1.3.5.4.4.4.2.2.3.5.7.1.2",200,0.177264993778711,2.68965529542422
"0.4.0.5.0.3.1.6.5.1.3.5.4.2.3.1.3.3.5.7.2.3",200,0.222894877799754,2.75084080181576
"0.4.0.4.0.4.0.6.4.1.3.5.5.3.3.0.2.2.5.7.3.4",200,0.417493137987557,2.66312542564282
"0.4.0.4.0.4.0.7.3.1.4.4.5.4.3.1.3.1.5.7.2.4",200,0.303657662531065,2.71951199335748
"0.4.1.5.0.4.0.7.2.0.3.4.5.5.3.1.3.0.5.7.3.5",200,0.344371828401542,2.75618336072658
"1.2.1.5.0.3.1.5.2.0.3.4.3.5.3.2.3.2.5.7.4.5",200,0.471173661466814,2.59336547405139
"1.3.1.5.0.3.1.6.1.0.3.2.4.5.3.2.2.2.5.7.5.5",200,0.439191451824948,2.61430588035703
"1.2.1.5.0.3.1.6.1.1.3.2.4.4.2.2.0.3.5.5.5.5",200,0.446205385080707,2.42910217144574
"1.2.1.5.0.4.1.6.1.1.2.1.5.3.2.2.0.1.5.5.5.4",200,0.568987544931901,2.32412818180066
"2.2.1.5.3.3.2.6.1.0.2.0.5.5.2.1.0.0.5.5.6.5",200,0.470440079940376,2.55228205023538
"1.3.2.5.2.3.2.7.1.2.2.1.5.5.1.1.0.0.4.5.7.4",200,0.520717550187089,2.68838142375077
"1.3.2.5.2.1.2.8.1.3.1.1.3.5.1.1.0.0.5.5.7.4",200,0.449274996382321,2.56042546992433
"1.3.1.5.1.1.2.8.0.3.1.1.3.5.1.1.0.0.5.5.7.4",200,0.310092723775342,2.3801721618706
"2.2.1.5.1.2.2.8.2.5.2.1.3.5.1.2.1.1.5.4.7.3",200,0.320079568542365,2.7265184856483
"2.2.1.5.1.2.1.8.2.5.0.2.3.5.1.2.1.2.5.4.7.5",200,0.125325004873411,2.68678505033501
"3.2.1.5.1.3.0.8.2.5.0.2.3.5.2.1.1.2.5.3.5.5",200,0.169875206162204,2.72650855591443
"2.2.1.5.0.3.0.7.1.5.1.2.2.5.1.1.1.2.4.3.5.4",200,0.162342815683508,2.41181897885618
"2.2.2.5.0.2.1.7.3.5.1.3.1.4.2.1.1.2.4.3.5.3",200,0.376419699668304,2.56022410759614
