"karyotype","count","fitness","weighted_ploidy"
"6.5.1.1.3.3.0.1.3.0.0.2.8.3.3.1.0.0.1.6.2.4",200,0.195242426863938,2.55702701363648
"6.4.1.1.3.2.0.1.2.1.0.2.8.4.2.4.1.0.1.7.3.5",200,0.364285626010675,2.59309684497621
"5.3.1.2.4.2.0.1.2.0.0.2.7.4.3.4.1.1.1.6.3.5",200,0.155793150454816,2.50626608050888
"5.3.1.2.2.2.0.0.2.0.0.2.6.5.3.4.2.1.1.6.3.5",200,0.63734079359312,2.35590848254167
"4.2.3.2.2.1.0.0.2.0.0.3.6.5.3.4.2.2.0.6.2.5",200,0.386929324481482,2.30128457511126
"4.3.4.3.2.1.0.1.2.0.1.3.6.5.3.3.2.1.0.7.2.5",200,0.206630149385826,2.58116666624846
"4.3.4.3.2.0.1.1.1.0.1.3.5.5.5.4.1.1.0.7.1.4",200,0.22014938221146,2.52875479138616
"3.3.5.4.2.1.1.1.1.0.0.2.5.4.5.3.1.1.1.7.1.4",200,0.182960233785486,2.49509682416092
"2.3.5.4.3.2.1.1.1.1.0.3.5.4.5.3.1.1.2.7.1.5",200,0.290570791317722,2.66201730309901
"2.3.4.4.4.1.1.3.1.1.0.4.5.3.4.3.2.1.2.7.1.4",200,0.248535076690622,2.68267585494516
"1.3.5.3.3.2.0.2.2.1.0.4.5.3.3.3.2.1.2.4.0.4",200,0.241922552697057,2.41842164249122
"1.3.5.4.4.3.1.3.1.0.0.4.5.4.3.3.2.1.1.6.0.3",200,0.131538096968425,2.66236837630446
"1.2.5.4.4.3.1.2.0.0.0.4.3.4.3.3.2.1.1.5.1.0",200,0.312755948291539,2.34075285056493
"2.2.5.3.4.3.2.2.0.0.0.5.3.5.2.3.3.2.1.5.2.1",200,0.32936633713568,2.55556138206455
"1.2.5.2.3.2.1.2.0.0.0.4.3.5.2.3.3.2.1.5.3.2",200,0.114984907279671,2.21239354773462
"1.1.5.3.4.3.2.1.1.0.0.4.3.5.2.2.3.2.0.4.3.1",200,0.217867634534369,2.27804524237048
"2.1.5.3.4.3.2.1.2.0.0.2.3.4.1.2.3.4.1.3.3.1",200,0.0868841885424361,2.30124023287387
"1.2.5.3.5.4.2.1.2.0.1.1.2.4.0.2.3.4.0.2.4.2",200,0.237866392122504,2.33793719049029
"1.2.4.2.5.4.2.1.3.0.2.0.3.4.0.2.3.4.0.2.4.3",200,0.194078004757699,2.30902545344809
"1.1.3.2.5.5.3.1.4.0.2.0.4.4.0.2.3.4.1.2.4.4",200,0.111487118619327,2.39662818724588
"3.0.3.1.5.5.3.1.5.0.2.0.4.4.0.2.4.3.3.3.4.3",200,0.150466077900176,2.51406971255162
"4.0.3.1.5.6.3.1.5.0.2.1.4.4.0.1.4.2.2.4.4.3",200,0.0224644780748886,2.64907925186135
"4.0.2.1.5.6.3.1.4.1.1.1.3.4.0.2.4.2.2.5.5.3",200,0.122455285290559,2.56182666883472
"4.0.3.1.5.6.3.2.4.1.1.1.2.4.0.2.4.2.1.5.6.3",200,0.492282658097873,2.63736131893429
"4.0.2.1.5.6.4.3.4.1.0.0.1.5.0.3.5.3.3.5.7.3",200,0.210816185323602,2.72376850623455
"4.0.2.0.5.6.4.3.3.1.0.0.0.5.0.3.5.2.3.6.7.2",200,0.579892470354857,2.54647427452736
"4.0.3.0.5.6.3.3.3.0.0.0.0.5.1.3.5.1.3.5.7.2",200,0.129455040626124,2.49858765674768
"4.0.4.0.5.6.3.3.3.0.0.0.0.5.1.3.5.2.2.6.7.3",200,0.193745400108117,2.61521850387389
"3.0.4.0.5.6.4.4.3.0.2.0.1.4.0.3.5.2.3.6.6.3",200,0.44492828563931,2.69971880174886
"3.0.3.0.5.6.5.4.2.0.3.0.1.3.0.3.5.2.3.6.6.2",200,0.2891184079022,2.63011192833727
"3.0.2.1.3.6.5.5.2.0.3.0.1.3.1.3.5.2.4.5.7.1",200,0.190899153046113,2.58351621978724
"3.0.2.1.2.6.4.4.2.0.3.1.3.2.1.4.5.2.4.6.7.2",200,0.471196824020544,2.57466000151912
"2.0.2.2.2.6.4.5.2.0.3.1.3.1.0.4.5.2.4.7.6.1",200,0.377786092570636,2.52049570949758
"2.0.2.1.0.6.3.4.2.1.3.1.3.2.1.5.5.2.5.7.6.0",200,0.240014623513561,2.3755198349422
"2.0.2.0.0.7.2.5.1.1.1.1.3.1.0.5.5.2.5.6.6.0",200,0.17498276897169,2.1265937239389
"4.1.1.0.0.7.4.6.1.2.1.3.4.1.0.5.5.2.5.7.6.1",200,0.294688544682587,2.69550347458912
"4.0.0.0.0.7.4.5.1.2.2.3.3.1.1.5.5.2.4.7.6.0",200,0.191641517182294,2.49642520606638
"4.0.0.0.0.7.4.5.1.2.3.4.4.0.1.5.5.2.5.7.7.2",200,0.205242172246576,2.66430236101976
"4.0.0.0.0.6.2.5.0.3.3.4.3.0.1.5.5.2.5.7.6.2",200,0.370326602953705,2.43641742739919
"4.1.0.0.0.6.2.5.0.3.5.4.3.0.2.5.5.2.4.6.6.1",200,0.272838629403705,2.58962698490008
"3.1.0.1.0.5.2.5.1.3.5.3.3.1.2.5.5.2.4.5.6.1",200,0.358475903135229,2.52638218812046
"3.1.0.1.0.5.2.5.0.1.4.3.3.1.1.5.5.3.5.6.6.1",200,0.242552006820035,2.37346668507259
"4.0.0.2.0.6.1.5.0.1.4.3.3.1.0.2.3.3.5.6.6.2",200,0.201050682355352,2.27598319441864
"5.0.0.2.0.6.2.5.1.0.4.3.2.2.1.3.3.3.4.6.6.1",200,0.211221305834678,2.44588659316891
"5.2.0.2.1.6.0.6.2.0.4.3.2.2.1.3.3.2.4.6.6.1",200,0.196380523888011,2.63732768799557
"5.1.1.2.1.7.0.5.2.0.5.3.2.3.1.2.4.2.4.6.6.1",200,0.496933822662135,2.71274288598446
"5.0.0.2.1.7.2.4.2.1.4.3.1.3.1.2.3.3.3.5.6.1",200,0.28121275891072,2.53586115527629
"5.1.0.2.1.7.2.4.1.1.5.3.1.3.1.1.3.2.3.4.5.0",200,0.117519398956335,2.50323549811324
"5.1.0.2.1.7.2.4.2.1.4.3.1.3.1.3.2.2.5.4.6.0",200,0.456539575040385,2.59529546989923
"4.1.0.2.1.7.3.3.1.2.4.4.0.3.1.3.2.1.4.4.6.0",200,0.0591997473096017,2.4702776926043
