"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.433841155345078,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.424529110062542,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.510528198662068,TRUE,FALSE,0
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.489534931690743,TRUE,FALSE,0
"2.1.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.502703117270571,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.523584947408524,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.600730980667654,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.592352673936528,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.508996898794716,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3",0.496943559140643,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.651304969865853,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1",0.420527441263149,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.2.2.2.2.1.2.3.2.2.2.2",0.61491888469213,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.2.2.2.2.1.2.3.3.2.2.2",0.674668195990326,TRUE,FALSE,0
"3.1.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.502834053934157,TRUE,FALSE,0
"2.1.3.1.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.669129976504642,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.1",0.620294401005719,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.2.1.2.2.1.2.3.2.2.2.2",0.593788548753176,TRUE,FALSE,0
"2.1.2.1.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.440446200733462,TRUE,FALSE,0
"3.1.2.1.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.632734653229482,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.654277058959632,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1",0.461035170718256,TRUE,FALSE,0
"3.1.2.1.3.2.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2.1",0.604556544424386,TRUE,FALSE,0
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.427630921379636,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.1",0.465834374825896,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.1",0.453073512838774,TRUE,FALSE,0
"3.1.2.1.3.2.3.2.1.2.2.2.2.2.2.2.1.3.2.2.2.2",0.569248832135171,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.2.2.2.2.2.2.2.2.4.2.2.2.2",0.621572990684551,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",0.473483966447902,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.2.2.1.2.2.2.2.2.3.2.2.2.2",0.695541062502699,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.2.1.2.2.2.2.2.2.4.2.2.2.2",0.547223339047031,TRUE,FALSE,0
"2.1.2.1.3.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.568488803377315,TRUE,FALSE,0
"2.1.2.1.3.2.3.2.1.2.2.1.2.2.2.2.2.3.2.2.2.1",0.639541542373867,TRUE,FALSE,0
"2.1.2.1.3.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.3",0.579227189142098,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.350465889398614,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.1.2.2.2.2.2.2.2.3.2.2.2.2",0.649250410015094,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.2.2.2.2.3.2.2.2.4.2.2.2.2",0.583181908531818,TRUE,FALSE,0
"2.1.3.2.3.2.3.2.1.3.2.2.2.3.2.2.2.4.2.2.2.2",0.548596932061818,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1",0.373474988494489,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.462408877550409,TRUE,FALSE,0
"2.1.3.2.3.2.3.3.1.2.1.2.2.2.2.2.2.4.2.2.2.2",0.528074462781222,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.1",0.491766730879771,TRUE,FALSE,0
"2.2.2.1.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.535028462886788,TRUE,FALSE,0
"2.1.2.2.3.2.3.2.1.2.1.2.2.2.2.2.2.4.2.2.2.2",0.4954894114361,TRUE,FALSE,0
"2.1.3.2.3.2.3.3.1.2.2.2.2.2.2.2.2.3.2.2.2.2",0.631347487705598,TRUE,FALSE,0
"3.1.2.1.3.2.3.2.1.2.2.2.2.3.2.2.1.3.2.2.2.2",0.524743584792956,TRUE,FALSE,0
"2.1.2.1.3.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.3",0.625687581133535,TRUE,FALSE,0
"2.1.2.2.3.3.3.2.1.2.1.2.2.2.2.2.2.4.2.2.2.2",0.648679423467946,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",0.267853175327449,TRUE,FALSE,0
"2.1.2.1.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",0.576848792252898,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.438325018040743,FALSE,TRUE,38
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.461084923714073,FALSE,TRUE,37
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.410349639768241,FALSE,TRUE,39
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.447092216596951,FALSE,TRUE,38
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.498974322843711,FALSE,TRUE,38
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.493834463816304,FALSE,TRUE,36
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.420846390825309,FALSE,TRUE,38
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2",0.345165106368695,FALSE,TRUE,38
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.415039808984239,FALSE,TRUE,38
