"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.456995801000539,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.524665627279592,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2.2",0.498009702029463,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.494452193291613,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.508565981836244,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.518089784761549,TRUE,FALSE,0
"2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.562182044002528,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.1.2.2.2.2",0.500092785355705,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.44733898503017,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1",0.5208637670706,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2.2.2.2",0.618156489058615,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.408590182751566,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.3.2.1.2.2.2.2",0.511676163624073,TRUE,FALSE,0
"2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.1.2.1.2.2.2.2",0.564807306708388,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.537328687824245,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.1.2.2.2.2",0.632620313101613,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2.2.2.2",0.520652923286453,TRUE,FALSE,0
"2.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.3.2.2",0.528904775499653,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2",0.460877689749166,TRUE,FALSE,0
"2.2.2.1.2.1.2.3.2.2.2.2.2.2.2.1.2.1.2.2.2.2",0.546423472080209,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1",0.548080145075824,TRUE,FALSE,0
"2.1.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.1.2.2.2.2",0.567598632485195,TRUE,FALSE,0
