"karyotype","count","fitness","weighted_ploidy"
"6.0.1.1.0.6.3.5.5.3.2.0.6.4.2.1.4.2.0.4.2.2",200,0.284614939665946,2.72335375167151
"6.0.1.0.1.5.3.4.5.3.1.0.6.5.2.0.4.2.0.4.2.1",200,0.544793012180886,2.55159014590602
"6.0.1.0.1.5.3.5.5.3.0.0.7.5.2.0.3.2.1.4.2.1",200,0.228540177361011,2.58629500301183
"6.0.1.0.1.5.3.5.5.3.0.0.6.4.2.1.3.2.1.5.2.0",200,0.297937820496624,2.54544493698532
"6.1.2.0.1.5.2.5.5.3.0.0.6.4.1.1.2.1.1.5.3.0",200,0.263824188851528,2.56709055439589
"6.2.2.0.1.5.1.4.5.3.0.0.6.3.1.2.2.3.1.5.3.0",200,0.312637114075535,2.5955253626471
"5.2.2.0.2.4.0.3.5.4.0.0.7.2.1.3.2.3.2.5.3.0",200,0.358273782184038,2.5076524498619
"4.2.2.0.2.4.0.3.4.4.0.0.7.2.2.2.1.3.2.5.3.1",200,0.298774474030518,2.36569173614511
"5.2.2.0.2.4.0.3.4.3.0.0.8.1.3.2.0.3.3.4.3.1",200,0.0603861680533727,2.41278277451987
"5.2.2.0.1.4.0.3.4.3.0.0.8.1.3.2.1.4.3.4.3.0",200,0.412713129943624,2.3888780911748
"5.2.2.0.1.4.0.3.4.4.0.2.8.0.2.3.1.3.3.5.3.2",200,0.215853474420491,2.51665516996551
"6.2.2.0.1.4.0.3.4.2.0.2.8.0.2.3.2.3.4.5.4.2",200,0.313132247812825,2.57576700580265
"6.2.3.1.2.4.0.3.4.2.0.2.8.1.2.3.1.3.3.5.4.2",200,0.476961006801926,2.76192935385862
"6.2.3.1.2.4.0.3.4.2.0.1.8.1.3.3.0.3.3.5.4.2",200,0.105192056303642,2.72208883199332
"6.2.3.0.1.4.1.2.4.2.0.1.7.1.5.3.0.3.3.6.4.1",200,0.239226754809683,2.6336361038629
"6.2.2.0.0.4.1.2.4.2.0.1.6.0.4.3.0.3.2.6.4.2",200,0.430512282249425,2.38632068661562
"5.2.2.0.0.5.0.1.3.1.0.2.6.0.4.3.0.3.3.7.4.1",200,0.338020927504617,2.23003952865386
"4.2.2.0.0.4.0.1.3.2.0.2.7.0.4.3.0.3.1.7.5.1",200,0.0710855234594528,2.14582186889013
"4.2.3.0.0.4.1.1.2.1.0.3.7.0.4.3.1.2.1.7.5.1",200,0.340907429470675,2.222903169997
"4.2.2.1.1.4.1.1.2.1.0.2.8.0.4.3.1.2.1.7.5.1",200,0.250116210819474,2.2766583672786
"4.2.2.2.1.4.0.0.1.1.0.2.8.1.4.3.2.1.1.6.5.1",200,0.469695785142493,2.20459542664548
"4.1.2.3.1.3.1.0.0.2.0.2.8.1.4.3.1.2.0.6.5.2",200,0.0590934453301537,2.17721471801016
"4.1.2.3.0.4.1.0.0.1.0.3.8.1.4.5.1.1.0.5.5.3",200,0.156557172477261,2.2034488999481
"4.1.2.3.0.4.1.0.0.1.0.3.8.1.4.5.2.0.0.6.4.2",200,0.333990206580057,2.1929445131612
"4.1.2.2.1.3.1.0.1.1.0.3.8.1.4.5.2.0.0.6.4.2",200,0.250105941846803,2.17865319620516
"4.1.2.1.1.3.0.1.1.2.0.3.8.1.4.5.2.1.0.6.4.2",200,0.39845511265568,2.18204408658397
"4.1.2.1.1.3.0.2.1.2.0.3.8.2.4.5.2.0.0.6.4.2",200,0.211383462976195,2.24180373112164
"3.1.2.1.1.3.0.2.1.2.1.3.8.1.3.5.2.1.0.6.4.1",200,0.38106581227653,2.13976904079009
"3.3.2.0.2.4.0.2.1.3.1.0.8.1.4.4.1.2.1.7.4.1",200,0.581670594501806,2.31796675758421
"3.3.2.0.1.4.0.3.1.3.1.0.8.1.3.5.1.2.1.7.4.1",200,0.261673849672571,2.30125286486718
"3.3.3.0.2.4.0.2.1.3.1.1.8.1.3.5.0.2.2.7.4.1",200,0.255202416402835,2.4206721637346
"3.1.3.0.3.4.1.2.1.3.1.1.8.2.4.5.0.3.2.6.4.1",200,0.619032954957645,2.44900647882161
"2.1.2.1.3.4.1.1.2.3.1.0.8.2.4.4.0.4.3.6.2.3",200,0.390365044740968,2.3306805838971
"2.2.2.1.1.5.2.1.2.4.1.1.8.2.5.4.0.4.3.6.2.3",200,0.216571501067763,2.53183974105736
"2.2.1.1.3.5.2.0.2.4.1.1.8.2.5.4.0.4.3.7.2.2",200,0.231896097095493,2.54341122084456
"2.2.1.1.3.3.3.0.3.4.1.2.8.2.5.4.0.5.3.7.2.2",200,0.251328126120777,2.60246417253897
"1.2.1.0.3.4.3.0.2.3.1.2.8.2.5.4.1.5.2.7.2.3",200,0.390822900888972,2.44069074722389
"1.2.1.0.3.4.2.0.2.1.1.2.8.2.5.4.1.5.2.7.2.3",200,0.0954725373997149,2.29218967209994
"1.2.1.0.3.7.1.0.2.1.1.2.8.3.5.5.1.5.2.7.2.4",200,0.243224318470448,2.50132782051445
"2.1.1.2.4.7.1.0.2.2.1.2.6.3.5.5.1.5.2.7.2.4",200,0.03512549233103,2.66612739518404
"2.1.2.2.4.7.1.0.2.2.1.2.6.4.5.4.1.4.1.7.2.4",200,0.316630644567711,2.69256565284003
"2.1.1.1.4.7.1.0.2.2.1.3.6.5.5.4.1.5.1.7.3.4",200,0.205136408861356,2.68522380663978
"2.1.1.1.3.7.1.0.2.2.1.3.5.5.5.3.1.4.0.7.3.4",200,0.569037069555345,2.50253457013648
"2.1.1.1.3.6.1.0.2.3.1.4.5.4.5.4.1.4.0.7.4.4",200,0.120608718925837,2.54645502062451
"2.2.1.1.2.7.1.1.1.2.1.5.5.4.5.4.1.4.1.7.4.5",200,0.337830356725147,2.66719204853346
"2.2.1.1.1.7.1.0.1.1.1.5.5.4.4.4.1.3.1.7.4.5",200,0.445417088252573,2.44359606568584
"2.2.1.2.1.7.1.0.1.1.1.5.4.3.4.4.2.4.1.7.3.5",200,0.128418317209216,2.47341422450906
"2.3.1.3.1.7.1.0.1.0.1.4.4.3.3.4.2.4.1.7.3.5",200,0.0985132989719533,2.49544696554077
"2.3.2.3.0.7.0.0.1.1.1.4.4.3.3.4.1.3.2.7.2.5",200,0.255317722257204,2.43961591892333
"3.4.2.3.0.7.0.0.2.1.2.4.4.3.3.4.1.3.2.7.2.5",200,0.317993206438707,2.70557448769239
