"karyotype","count","fitness","weighted_ploidy"
"4.1.3.3.4.5.1.3.3.5.1.1.2.4.0.0.2.4.3.1.2.3",200,0.427023999682823,2.63029825902123
"4.0.4.3.5.4.2.3.3.4.0.1.3.4.0.0.1.4.4.1.2.3",200,0.450042280662139,2.61187070077662
"3.0.4.3.5.4.3.3.1.5.0.1.4.4.0.0.2.3.3.1.2.2",200,0.484835830388752,2.53368289486422
"2.0.3.2.5.3.3.2.2.5.0.1.4.4.0.1.0.4.3.0.2.1",200,0.290765104377663,2.21156747547628
"2.0.4.3.5.3.3.1.1.4.0.1.5.4.0.3.1.4.3.1.2.2",200,0.193600497045644,2.3732162361617
"2.0.4.3.5.3.3.0.1.2.1.1.5.3.0.2.2.5.3.1.1.2",200,0.117298332049604,2.24865693584144
"3.2.4.3.4.3.2.1.1.0.1.0.5.2.0.1.1.5.3.2.1.2",200,0.249698787282818,2.22101604403951
"3.2.5.2.4.3.3.1.2.0.0.0.6.3.1.0.1.4.4.3.1.1",200,0.257196301587328,2.35863892492228
"3.3.4.3.5.3.3.2.3.2.0.0.6.1.1.0.2.4.3.2.0.0",200,0.261252793603986,2.57267663839518
"3.1.4.3.5.2.3.3.3.2.1.0.6.0.2.0.4.3.2.0.0.1",200,0.472333638062014,2.42291456359097
"4.0.4.4.3.3.3.3.3.1.0.1.7.0.3.0.4.3.3.1.0.0",200,0.50073034599243,2.47776566707501
"3.1.4.4.2.3.3.1.3.1.0.0.7.0.2.0.4.4.2.0.0.1",200,0.243751199543707,2.23229972676168
"5.2.5.3.3.4.3.1.2.0.0.0.7.0.2.0.5.4.1.2.0.2",200,0.302694956875201,2.59149470286785
"5.3.2.2.3.4.4.1.3.1.1.0.7.0.1.0.5.3.2.3.0.2",200,0.339786441074724,2.57911708855088
"6.3.0.1.4.6.4.1.4.1.1.0.7.0.0.0.4.3.3.2.1.2",200,0.19350718017248,2.64149287639925
"6.2.1.1.5.5.3.1.5.0.3.1.7.1.0.0.5.3.5.0.0.2",200,0.418392798859324,2.76235272859101
"6.2.2.1.4.6.3.1.5.0.3.1.6.1.0.0.4.3.5.0.0.0",200,0.456573588011949,2.72350216620164
"5.1.3.0.4.4.3.2.4.0.3.1.6.1.0.0.4.3.5.0.0.0",200,0.515851920228911,2.4390024955959
"5.1.3.0.3.4.2.2.4.0.1.3.8.2.0.0.4.3.5.1.0.0",200,0.458447857013542,2.45837976638122
"5.1.4.1.4.4.2.0.4.0.3.3.8.2.0.0.5.3.5.3.1.0",200,0.478562484475903,2.73970139240852
"4.1.4.2.4.3.1.0.4.0.3.2.8.2.0.0.5.3.5.3.0.1",200,0.546615253555865,2.55950648154126
"5.1.4.2.4.3.1.1.4.0.4.1.8.1.0.2.4.2.5.5.0.2",200,0.248320597703027,2.7284161030785
"3.1.2.2.5.2.1.1.4.1.4.1.8.1.0.1.4.3.5.5.0.2",200,0.317070131098861,2.46408952301069
"4.1.2.2.4.1.2.1.5.1.4.2.7.0.1.1.3.3.5.4.1.2",200,0.541836597107548,2.50138331231116
"4.1.2.1.4.0.2.1.4.1.4.3.8.0.1.1.5.3.5.4.2.1",200,0.43093750096946,2.47029838372378
"4.1.2.1.4.1.3.1.4.1.4.4.8.1.0.1.4.4.5.5.5.1",200,0.288820313557293,2.70340078206053
"3.0.2.1.4.2.2.1.5.1.4.4.6.1.1.1.5.3.5.5.5.1",200,0.348028741538664,2.54161007153721
"2.0.1.1.4.2.1.0.5.1.3.5.6.2.1.2.5.3.5.3.5.1",200,0.30571536032074,2.3033304849847
"3.1.1.1.4.3.1.0.5.1.3.4.7.2.2.1.4.3.5.3.4.0",200,0.397333881997665,2.46816931980741
"3.0.2.0.4.2.3.0.5.2.3.4.8.2.2.0.5.3.5.3.5.0",200,0.160358919498414,2.53827859434434
"3.0.2.1.4.2.4.2.4.2.4.5.8.2.2.0.2.3.5.1.5.0",200,0.191364255149186,2.67432873345101
"3.1.2.3.3.2.4.3.4.1.3.4.7.1.3.0.0.4.5.2.5.0",200,0.274486806799584,2.68926763893379
"3.1.1.3.2.2.3.4.4.2.3.5.7.1.3.1.1.4.4.3.5.0",200,0.40663551576628,2.70751246857949
"2.1.2.3.1.3.3.5.4.2.3.5.7.1.3.2.0.4.4.3.5.0",200,0.335678357225949,2.73910424211595
"2.0.2.3.1.3.4.6.4.2.3.3.6.1.3.2.0.3.4.3.4.0",200,0.301045216311613,2.58407575583885
"3.1.2.3.0.4.5.5.3.2.1.2.5.1.3.4.0.3.3.3.4.1",200,0.197822446951128,2.58800443271557
"3.2.0.2.0.4.5.6.3.3.0.2.4.1.3.4.1.2.3.1.4.1",200,0.0944519166456896,2.43456756994371
"4.1.2.1.1.4.5.8.4.3.0.2.4.1.3.3.0.2.3.2.3.1",200,0.11610719167086,2.66673722164381
"4.1.1.0.0.4.4.8.4.4.1.2.4.0.3.2.1.2.3.2.5.0",200,0.157627029737631,2.48168221491467
"4.0.1.0.0.4.4.7.4.3.0.2.5.0.2.2.2.2.3.3.7.0",200,0.117395955330218,2.34160524698324
"5.0.2.0.0.4.4.8.5.3.0.1.3.0.2.2.2.2.3.3.7.0",200,0.128110685487611,2.46987695959905
"5.2.2.0.0.4.3.6.5.3.0.0.3.2.2.0.1.2.3.3.7.1",200,0.30389858698178,2.43595011738571
"6.0.3.0.0.4.4.6.5.3.0.1.4.1.3.0.2.2.3.5.7.0",200,0.127559081905172,2.61895012868101
"6.0.3.0.1.2.4.6.5.4.0.0.4.2.3.0.2.2.5.5.6.0",200,0.243677113397734,2.6252170404938
"6.1.1.1.1.2.5.7.5.4.0.0.4.1.2.1.2.1.4.5.6.1",200,0.101013863032158,2.67162834809797
"5.1.1.2.0.2.5.5.5.4.1.0.4.1.1.1.2.0.5.4.7.2",200,0.284997912713224,2.50253857674306
"3.1.1.1.0.2.4.6.5.5.0.0.2.2.0.1.3.0.5.4.7.2",200,0.30733141763013,2.20895868972691
"4.1.2.1.0.2.3.6.4.3.0.1.2.3.0.1.3.0.5.4.7.3",200,0.358638419799447,2.26915133333971
"3.3.1.1.1.3.2.6.4.3.0.0.2.3.0.3.3.0.5.3.6.4",200,0.352185984254762,2.34469878586729
"4.3.0.1.2.3.3.7.4.2.1.0.1.3.1.1.3.0.5.2.5.4",200,0.535760026184758,2.42600968264809
