"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.412806555406009,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.350867771148301,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.387909284027401,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2",0.401056294504078,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.341099588651881,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2",0.506556755549799,TRUE,FALSE,0
"3.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.350496896641726,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.392238359685663,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2",0.499322394181086,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.408475441604875,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.1.2",0.464895137094937,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2",0.532479470111865,TRUE,FALSE,0
"3.2.2.2.3.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2",0.279897753931882,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2",0.466377609301666,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.1.2.2.2.2.2",0.363031693168204,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.463910372129672,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.303988598622,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2",0.507851705356171,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.384566076428717,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.3.2.2",0.428940810467863,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.312943378176056,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",0.301357467191669,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2",0.421538574414346,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2",0.362711584206444,TRUE,FALSE,0
"3.2.2.2.3.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.389141519453423,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.3.1.2.2.2.2.2.1.2.2.2.2.2.2",0.568012155286024,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.3.2.1.2.2.2.2.2.2.2",0.453790557640868,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.3.2.2.2.2.2.2.1.2.2.2.3.2.2",0.497797051690842,TRUE,FALSE,0
"3.2.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2",0.32011709018471,TRUE,FALSE,0
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.442978301221213,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.2.2.2.3.2.2.3.2.2.2.2.2",0.417124103549814,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.3",0.217043826847243,TRUE,FALSE,0
"2.2.2.1.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.392213532905968,TRUE,FALSE,0
"1.2.2.2.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2",0.442417697705623,TRUE,FALSE,0
"3.2.2.2.3.3.2.1.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.327491053564592,TRUE,FALSE,0
"1.1.2.2.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2",0.490009815633002,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.1.2.2.2.2.2.1.2.2.2.2.2.2.2",0.442968024261944,TRUE,FALSE,0
"1.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.448679835985508,TRUE,FALSE,0
"2.1.2.2.2.2.1.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2",0.474073767122952,TRUE,FALSE,0
"2.2.1.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2",0.411206360430783,TRUE,FALSE,0
"2.2.1.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.2.2.2",0.43630537376234,TRUE,FALSE,0
"3.2.2.2.1.2.2.2.2.1.1.2.2.2.2.2.2.2.3.2.2.2",0.368014618633133,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.1.2.2.2.1.2.1.2.2.2.2.2.2.2",0.489669779194742,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.1.2.2.3.2.2",0.384409326036782,TRUE,FALSE,0
"2.2.2.2.2.3.2.1.1.2.2.2.2.2.1.2.2.2.2.2.2.2",0.446004955149552,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.1.2.1.2.2.3.2.2.3.2.2.2.2.2",0.346989139450879,TRUE,FALSE,0
"4.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.352983391928205,TRUE,FALSE,0
"2.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2",0.41082144944591,TRUE,FALSE,0
"2.2.2.3.2.3.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2",0.387726589745794,TRUE,FALSE,0
"1.2.2.2.2.3.2.2.1.2.3.2.2.3.2.2.2.2.2.2.2.2",0.483028744282241,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.340109038806484,FALSE,TRUE,38
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.344445232304716,FALSE,TRUE,38
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.390849381299957,FALSE,TRUE,37
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.421293977245408,FALSE,TRUE,37
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.444053532060022,FALSE,TRUE,33
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.40202440237648,FALSE,TRUE,36
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.422637373362363,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.311070894557682,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",0.386809679536484,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",0.311770148970478,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2",0.333032784903271,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",0.378364436393608,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.203566541714417,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2",0.315224654910972,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.432093267564455,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.444112695346293,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.393995365283118,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.420349221812206,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.310750939424207,FALSE,TRUE,37
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.411981530929994,FALSE,TRUE,37
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.393115693451076,FALSE,TRUE,35
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.426196770936712,FALSE,TRUE,36
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.384592105622892,FALSE,TRUE,36
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.407207776009635,FALSE,TRUE,36
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.358341589629965,FALSE,TRUE,35
"2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",0.490245413563888,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",0.387870834327697,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.497250597877215,FALSE,TRUE,35
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",0.46183471431489,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",0.426538852076012,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.541279138212924,FALSE,TRUE,33
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",0.491155395591469,FALSE,TRUE,35
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.35770298548159,FALSE,TRUE,35
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.347762376210247,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",0.444925627913828,FALSE,TRUE,37
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",0.405134487447835,FALSE,TRUE,36
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",0.407022327116522,FALSE,TRUE,35
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1",0.463162222335515,FALSE,TRUE,36
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.308642907895896,FALSE,TRUE,40
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.264768888566743,FALSE,TRUE,40
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.31344718585065,FALSE,TRUE,40
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.391943647046345,FALSE,TRUE,40
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.368452947687387,FALSE,TRUE,39
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.345627262844642,FALSE,TRUE,40
