"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.675459927867532
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.679296509244306
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",200,0.670279232211864
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.624270141844726
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.678440359921803
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",200,0.59663911577244
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",200,0.691709757531541
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.638745416237104
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",200,0.691635302892278
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.623556884230095
"2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",200,0.717873703823159
"2.2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.633491843676821
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.682316316466724
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2.2",200,0.686536785491725
"2.2.1.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.486828255069677
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2",200,0.672643948689013
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",200,0.674953476881104
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.745905016735009
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.1.2.2.2.2",200,0.666463235219809
"2.2.2.2.2.3.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",200,0.711191195980475
"2.2.2.2.1.2.2.2.1.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.593944444206167
"2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.778841756623025
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.587610464533112
"2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.66320549165519
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.3.2.2.2.2.2",200,0.62789964298883
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.535260224080856
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2",200,0.55467635558655
"2.2.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",200,0.673320623779428
"2.3.2.3.2.2.3.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.80433169202946
"2.2.2.2.1.2.2.2.2.3.2.2.2.2.3.2.2.3.2.2.2.2",200,0.635278131831576
"2.2.2.2.2.1.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2",200,0.589239794320248
"2.3.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.694684284506989
"2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",200,0.746434673617733
"2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.2.2",200,0.505580280560047
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2",200,0.658074333382917
"2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.1",200,0.768897871388502
"2.2.2.2.1.2.2.2.1.4.2.2.2.2.2.2.2.3.2.2.2.2",200,0.581443279797731
"2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.643199211632856
"2.3.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",200,0.7325428965211
"2.2.2.2.1.2.2.2.2.3.2.2.2.2.1.2.2.3.2.2.2.2",200,0.58342614431867
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.4.2.2.2.2",200,0.709185894581756
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.1.2.2.2",200,0.622416357561823
"2.2.2.2.1.2.2.1.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.576250755075113
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.1",200,0.688915907147957
"3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",200,0.694788485992708
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.3.3.2.2.2.2",200,0.687338844660066
"2.3.2.2.2.3.2.2.2.2.3.2.2.2.2.1.2.2.2.2.2.2",200,0.719088185096303
"3.3.2.3.2.2.3.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.791811760421976
"2.3.2.3.2.2.2.2.2.2.2.2.2.2.1.2.3.3.2.2.2.2",200,0.714561931690706
"2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",200,0.657573424521735
