"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.675459927867532,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.679296509244306,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.670279232211864,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.624270141844726,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",0.678440359921803,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.59663911577244,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",0.691709757531541,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.638745416237104,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.691635302892278,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",0.623556884230095,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",0.717873703823159,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",0.633491843676821,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.682316316466724,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2.2",0.686536785491725,TRUE,FALSE,0
"2.2.1.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",0.486828255069677,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2",0.672643948689013,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2",0.674953476881104,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.745905016735009,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.1.2.2.2.2",0.666463235219809,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",0.711191195980475,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.1.3.2.2.2.2.2.2.2.3.2.2.2.2",0.593944444206167,TRUE,FALSE,0
"2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.778841756623025,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.587610464533112,TRUE,FALSE,0
"2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.66320549165519,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.3.2.2.2.2.2",0.62789964298883,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.535260224080856,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2",0.55467635558655,TRUE,FALSE,0
"2.2.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",0.673320623779428,TRUE,FALSE,0
"2.3.2.3.2.2.3.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2",0.80433169202946,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.3.2.2.2.2.3.2.2.3.2.2.2.2",0.635278131831576,TRUE,FALSE,0
"2.2.2.2.2.1.2.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2",0.589239794320248,TRUE,FALSE,0
"2.3.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",0.694684284506989,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.3.2.2.2.2.2",0.746434673617733,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.2.2.2.2.1.2.2.2.1.2.2.2.2",0.505580280560047,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.1.2.2.2",0.658074333382917,TRUE,FALSE,0
"2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.1",0.768897871388502,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.1.4.2.2.2.2.2.2.2.3.2.2.2.2",0.581443279797731,TRUE,FALSE,0
"2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.643199211632856,TRUE,FALSE,0
