"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.492124793331505
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.490575366153148
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.476551379660262
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.454228538025114
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.446135946244853
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.495548237575156
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",200,0.614490647792601
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",200,0.307685155016471
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2",200,0.617077002743091
"1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.507174893210057
"2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",200,0.509106315549947
"2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2",200,0.304240888752207
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",200,0.428646123101664
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",200,0.541426768886877
"2.2.2.2.2.2.3.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",200,0.549746293093344
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.483183804199509
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2",200,0.339242050052643
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2",200,0.467034077224054
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.383706204874459
"2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",200,0.391148795759089
"2.2.1.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.542833803375567
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",200,0.639277822844766
"2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2",200,0.362400871517548
"2.2.2.2.2.1.3.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",200,0.568063663328445
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.353619131490226
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.437251231869749
"3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2",200,0.526877877913067
"2.2.2.2.2.1.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",200,0.562075208777919
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2",200,0.56357045415463
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2",200,0.610492754485081
"2.2.2.2.2.1.4.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",200,0.518080377601092
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.3.1.2.2.2.2.2.2",200,0.610550451046164
"2.2.2.2.2.1.4.2.2.2.2.2.1.1.2.2.2.2.2.2.2.3",200,0.491683443019903
"2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.446233677352184
"2.2.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2",200,0.561509626334708
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.2.2",200,0.523267883661437
"2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2",200,0.585067767174402
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2",200,0.641574116952296
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.1.2",200,0.264637391473525
"2.2.2.1.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2",200,0.363639238772581
"1.2.1.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",200,0.586091075557296
"2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2",200,0.482561064743059
"1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",200,0.742128291478593
"2.2.2.2.2.2.3.2.2.2.2.2.1.1.2.2.3.2.2.2.2.2",200,0.550285219742523
"3.2.2.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2",200,0.553346016124735
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.3.2.2",200,0.258864059672441
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2",200,0.562203596231518
"2.2.2.2.2.1.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",200,0.324376487219447
"2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.57685180269365
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",200,0.576296808970515
