"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.492124793331505,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.490575366153148,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.476551379660262,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.454228538025114,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.446135946244853,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.495548237575156,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",0.614490647792601,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2",0.307685155016471,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2",0.617077002743091,TRUE,FALSE,0
"1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.507174893210057,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",0.509106315549947,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2.2.2.2.2",0.304240888752207,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",0.428646123101664,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2",0.541426768886877,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",0.549746293093344,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.483183804199509,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2",0.339242050052643,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2",0.467034077224054,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.383706204874459,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",0.391148795759089,TRUE,FALSE,0
"2.2.1.2.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.542833803375567,TRUE,FALSE,0
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2",0.639277822844766,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2",0.362400871517548,TRUE,FALSE,0
"2.2.2.2.2.1.3.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",0.568063663328445,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2",0.353619131490226,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.437251231869749,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2.2.2",0.526877877913067,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",0.562075208777919,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.1.2",0.56357045415463,TRUE,FALSE,0
"2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.1.2.2.2.2.2.2",0.610492754485081,TRUE,FALSE,0
"2.2.2.2.2.1.4.2.2.2.2.2.1.1.2.2.2.2.2.2.2.2",0.518080377601092,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.3.1.2.2.2.2.2.2",0.610550451046164,TRUE,FALSE,0
"2.2.2.2.2.1.4.2.2.2.2.2.1.1.2.2.2.2.2.2.2.3",0.491683443019903,TRUE,FALSE,0
"2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.446233677352184,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2",0.561509626334708,TRUE,FALSE,0
