"karyotype","count","fitness","is_peak"
"0.3.1.4.5.2.0.5.3.1.5.3.0.1.1.4.3.2.1.7.4.4",202,0.321691268491065,FALSE
"0.2.2.1.5.0.2.7.3.2.5.3.5.0.1.1.2.0.1.6.2.5",1,0.218322675953656,FALSE
"0.4.4.0.4.0.0.7.2.3.8.3.4.0.1.4.2.4.0.7.1.4",1,0.156898489772564,FALSE
"1.3.5.0.4.0.2.7.2.2.7.2.5.1.0.2.2.0.0.7.3.5",202,0.354517476913176,FALSE
"0.2.2.1.5.0.2.7.3.2.6.3.5.0.1.1.2.0.1.6.2.5",206,0.302852518711792,FALSE
"0.2.0.3.4.5.1.3.0.5.4.3.6.5.2.4.3.1.4.3.0.2",1,0.498085020025234,FALSE
"0.3.4.0.4.0.0.7.2.2.8.3.5.0.0.4.2.0.1.7.4.5",1,0.301335907190203,FALSE
"0.2.0.2.5.4.2.3.0.5.5.4.6.5.0.4.3.0.4.4.0.3",211,0.412256600788954,FALSE
"0.2.4.0.5.2.4.7.2.1.6.5.2.2.0.1.2.0.0.7.5.2",205,0.409243375204594,FALSE
"0.1.1.1.4.4.3.4.0.5.5.5.6.5.0.3.5.0.3.4.0.2",1,0.268659102218827,FALSE
"0.1.1.1.4.4.3.4.0.5.6.4.6.5.0.3.5.0.3.4.0.2",1,0.385528267024291,FALSE
"0.4.4.0.3.0.0.7.2.3.7.3.4.0.1.4.2.4.0.7.1.5",1,0.221467065971633,FALSE
"0.2.5.0.5.1.3.7.1.2.5.5.4.3.0.0.1.0.0.7.4.2",210,0.446146005418362,FALSE
"0.1.2.0.4.5.3.5.0.4.3.4.7.5.0.2.4.0.3.6.0.3",1,0.481211328392447,FALSE
"1.2.4.1.4.1.4.7.3.1.5.2.5.1.0.0.1.2.0.6.3.4",200,0.416786939587937,FALSE
"2.0.0.0.4.4.4.6.1.4.6.4.6.4.0.3.4.0.4.4.0.2",1,0.548519251691597,FALSE
"0.1.2.0.4.5.3.5.0.5.3.4.7.4.0.2.4.0.3.6.0.3",1,0.532279810827887,FALSE
"1.2.4.0.5.1.2.7.2.2.8.2.5.2.0.2.2.0.0.5.1.5",205,0.337697830011582,FALSE
"1.2.2.0.5.0.3.7.3.2.7.2.5.0.0.2.2.0.1.5.2.5",202,0.323401777635506,FALSE
