"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.419359965370058,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.431747579767367,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.374444527194834,TRUE,FALSE,0
"2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.371741365990636,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2",0.374840541097474,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.473058374639553,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.458465355926823,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2.2.2",0.406168931094353,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2.2.2",0.423807003563147,TRUE,FALSE,0
"2.3.2.2.3.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2",0.508010469428395,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2",0.461054239015023,TRUE,FALSE,0
"2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.406423496163627,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.3.2.3.2.2.2.2",0.426821549731185,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.1.1.2.2.2.2.2.3.2.2.2.2",0.378128422428782,TRUE,FALSE,0
"1.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.348206679631484,TRUE,FALSE,0
"1.2.2.2.3.2.1.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2",0.362054386480754,TRUE,FALSE,0
