"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.454830220122036
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.413587672079962
"2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.518099753834263
"2.2.2.2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.54254393705678
"2.2.1.2.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.57129149624492
"2.2.2.2.2.2.1.2.3.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.531398179154526
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.427741053104597
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3",200,0.457021485257255
"2.2.2.2.2.2.1.2.2.2.2.3.3.2.2.2.2.2.2.2.2.2",200,0.55250452843718
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.538837378183378
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.406530828871706
"2.2.2.2.2.2.4.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.343141299223377
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",200,0.319283387096963
"2.2.2.2.2.2.1.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2",200,0.558658661520022
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3",200,0.480704894004924
"2.2.1.2.2.2.1.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2",200,0.610854871372348
"3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.550290366417027
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.514928640460317
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3",200,0.348718130586154
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2.2.1.2",200,0.557331113993462
"2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2",200,0.411145735562694
"2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.323751918432924
"2.2.1.2.2.2.1.2.2.2.2.3.2.1.2.1.2.2.2.2.2.2",200,0.573153272572945
"2.2.1.2.2.2.1.2.2.2.2.4.2.1.2.2.2.2.2.2.2.2",200,0.622686965023537
"2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.1.2.3",200,0.388520307318904
"2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.484405783013171
"3.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2",200,0.522937278575408
"2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.3.2.2.2.2.2.3",200,0.432253128426796
"2.3.2.2.2.2.1.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2",200,0.525618999680471
"2.2.1.2.2.2.1.2.3.2.2.3.2.1.2.1.2.2.2.2.2.2",200,0.572450414642087
"2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.421003862960638
"2.2.2.2.2.2.4.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.370888625072179
"2.2.2.2.2.2.1.2.3.2.1.3.2.2.2.2.2.2.2.2.2.2",200,0.49021677233687
"2.2.2.2.2.2.3.2.2.2.2.2.2.3.2.3.2.2.2.2.2.3",200,0.41245756618235
"2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3",200,0.319819379959723
"2.2.2.2.2.2.1.2.2.1.2.3.3.2.2.2.2.2.2.2.2.2",200,0.572398137192512
"4.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2",200,0.512567831353835
"2.2.2.2.3.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.3.3",200,0.408786521040013
"2.2.2.3.2.2.1.2.3.2.2.3.2.2.2.2.2.2.2.2.2.2",200,0.494170956648239
"2.2.1.3.2.2.1.2.2.2.2.4.2.1.2.2.2.2.2.2.2.2",200,0.538997353710265
"3.2.2.2.2.2.3.2.2.2.1.2.1.2.2.2.2.2.2.2.1.2",200,0.549065864839976
"2.2.2.2.2.1.3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2",200,0.491382952078633
"3.2.2.2.2.2.3.2.2.2.1.2.1.2.3.2.2.2.2.2.1.2",200,0.492304765087824
"2.2.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.581709176000402
"2.2.2.2.2.2.3.2.2.2.2.1.2.2.2.3.2.2.2.2.1.3",200,0.51447965026967
"2.2.2.2.2.2.3.2.2.2.2.2.1.2.2.3.2.2.2.2.1.2",200,0.533681710670594
"2.2.2.2.2.1.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.462389843303017
"2.3.2.2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.339562426162505
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",200,0.454150513055089
"3.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.3.2.2.2.1.2",200,0.609072695640767
