"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.403097864941344,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",0.394533971041845,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2",0.290401046668857,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2",0.211496567042215,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2",0.200786821005307,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2",0.347005503007231,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.2.2.2.1.2.3.2.2.2.2.2.2.2",0.579760174780998,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2",0.189308302236124,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.3.1.2.3.2.2.2.2.2.2.2",0.183768148442614,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2",0.383221542581513,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.1.2.2.2.2",0.256500710589266,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2",0.502924347636559,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2.2.2",0.212414690026409,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.1.2.2.2.1.2.3.2.2.2.2.2.2.2",0.455610263840085,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.1.2.2.2.1.2.2.2.2.1.2.2.2.2",0.322356542136978,TRUE,FALSE,0
"2.2.2.2.1.2.2.1.2.2.2.2.1.2.3.2.2.2.2.2.2.2",0.497681093214287,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",0.410068951022587,TRUE,FALSE,0
"2.1.2.2.2.3.2.2.1.2.2.2.1.2.3.2.2.2.2.2.2.2",0.233044385591538,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",0.335809892617149,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2.2.2",0.177577997596153,TRUE,FALSE,0
"3.2.2.2.2.2.2.1.2.2.2.2.1.2.3.2.2.2.2.2.2.2",0.51659236007984,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.1.2.2.2.1.1.2.2.2.2.2.2.2.2",0.403632450521496,TRUE,FALSE,0
"2.1.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2",0.607058981850205,TRUE,FALSE,0
"2.1.2.2.2.1.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2.2",0.552662231532119,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2",0.389623479951026,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.1.2.2",0.478805436945047,TRUE,FALSE,0
