"karyotype","count","fitness","weighted_ploidy"
"6.3.5.1.1.0.2.4.0.2.8.3.2.0.2.0.0.1.5.3.4.5",200,0.531191980583495,2.66829324377659
"6.3.5.1.0.1.2.4.0.3.7.2.1.0.2.0.0.0.5.3.4.5",200,0.403190453633163,2.5500204709109
"6.3.4.0.0.0.0.4.1.1.8.3.1.1.2.0.0.1.5.3.4.5",200,0.473813744905737,2.35821910044888
"6.3.4.0.2.1.3.4.2.2.8.2.2.1.0.0.0.0.5.4.4.5",200,0.478263635426026,2.72179806553855
"5.3.4.0.2.2.3.3.2.1.8.3.2.0.0.0.0.0.4.4.5.3",200,0.441273079205802,2.56722441554241
"3.3.3.0.3.1.3.2.3.1.7.3.2.1.0.1.1.0.4.4.4.3",200,0.263965190883582,2.36083247506538
"3.4.4.2.4.0.4.0.2.1.7.3.0.1.0.1.2.0.5.5.5.3",200,0.252427119858353,2.5648758498292
"4.4.4.2.3.0.3.2.2.0.6.3.1.1.3.1.2.2.5.5.6.2",200,0.543658639122737,2.74102928631424
"4.4.4.1.2.0.4.2.0.0.6.2.1.1.3.0.2.2.4.5.6.1",200,0.500595482835448,2.45503082450194
"4.3.4.1.2.1.3.2.1.0.7.0.3.1.5.0.2.2.4.5.7.2",200,0.27986428635917,2.56161744042374
"3.3.3.2.3.1.2.2.1.1.7.1.4.1.5.1.2.2.3.5.7.1",200,0.222771619424302,2.6059632186866
"3.4.4.2.4.0.1.2.1.2.7.1.4.1.5.1.1.1.2.6.7.1",200,0.1872350164247,2.69913487092756
"3.3.4.2.4.0.1.3.0.2.7.1.6.1.5.1.2.2.3.5.6.2",200,0.317355467449907,2.75311456617726
"3.3.4.2.3.1.0.1.0.2.8.2.7.1.5.1.1.2.3.6.6.1",200,0.077330310329087,2.7018933731194
"3.3.5.3.1.2.0.1.0.2.8.2.7.1.5.1.1.1.3.6.6.1",200,0.10931649147245,2.74219467004512
"3.3.4.3.1.3.0.1.0.2.8.2.6.1.5.1.2.1.3.6.6.1",200,0.178117332822788,2.72181330100875
"3.1.5.1.1.4.0.1.0.0.6.2.6.2.5.1.1.2.4.6.6.2",200,0.186845918274534,2.43663533997948
"3.1.4.0.0.4.0.0.0.1.7.4.6.3.5.1.4.2.4.7.5.3",200,0.211462890896918,2.52206706727441
"3.2.3.0.1.3.0.0.1.1.6.4.6.2.5.1.4.2.4.6.4.3",200,0.313873241351968,2.46632465400135
"3.2.4.0.2.2.0.0.0.0.6.3.6.2.4.0.3.2.3.6.3.1",200,0.206155372887988,2.23015395502806
"3.0.6.0.2.2.0.0.1.0.8.3.6.2.5.0.2.3.3.5.4.1",200,0.284390600055305,2.37003035750045
"3.0.5.0.2.2.0.0.2.1.8.4.7.2.5.0.4.3.3.4.3.1",200,0.365343684046484,2.50112487905667
"4.0.5.0.1.0.2.0.2.1.8.3.7.2.5.0.4.3.2.4.3.1",200,0.235944470899747,2.4498571587191
"4.1.5.0.1.2.2.0.3.0.8.5.6.2.5.1.4.3.2.4.3.0",200,0.356282915796729,2.72119925820338
"3.0.4.0.3.2.3.0.4.0.8.5.7.2.5.1.3.3.2.5.3.0",200,0.18282129262085,2.74447672483702
"4.0.4.0.2.2.2.0.4.0.8.3.6.2.5.3.3.4.2.5.2.0",200,0.188429725017621,2.65456276756712
"4.0.4.1.2.1.2.0.4.0.7.3.5.1.5.3.4.5.3.5.3.1",200,0.417421162682532,2.64854214501525
"4.0.4.0.2.1.2.1.4.0.7.3.4.3.3.3.5.5.3.5.5.0",200,0.380311191222873,2.64037649716416
"4.0.5.0.1.2.2.2.3.0.5.3.4.4.4.2.5.5.2.5.5.0",200,0.449523792169649,2.63488533485375
"4.0.5.0.0.2.0.2.3.0.5.3.4.4.3.4.5.5.2.5.6.0",200,0.424177359249076,2.50450810961345
"5.0.6.0.0.2.0.3.3.0.6.2.4.4.3.5.5.5.2.5.5.1",200,0.460511806701075,2.74403798628667
"5.0.6.0.0.2.0.2.5.0.5.2.4.4.3.4.5.5.2.5.3.1",200,0.498753397894082,2.67892701727759
"5.0.4.0.0.2.1.3.5.1.5.1.4.4.4.4.5.5.1.4.4.1",200,0.40052973985231,2.65598963568131
"5.1.4.0.0.1.1.2.5.1.5.1.5.2.3.4.5.5.1.5.3.0",200,0.265838445020515,2.54866806919207
"6.1.4.0.0.1.1.2.2.2.5.1.5.2.3.2.5.5.1.4.2.0",200,0.162967249453515,2.43588164298718
"5.1.5.1.0.1.2.3.2.2.7.1.4.2.2.2.5.5.0.4.1.0",200,0.165905110615282,2.57241319818682
"5.1.5.2.0.2.1.4.2.2.7.0.5.3.0.2.4.5.0.4.2.1",200,0.238312309418212,2.65771213250857
"4.0.5.3.1.2.1.5.3.2.8.0.3.2.0.1.5.5.0.3.2.1",200,0.185670720074635,2.62012098475682
"4.1.5.3.0.2.1.5.2.2.8.0.3.0.1.2.4.5.0.3.2.2",200,0.316393128681757,2.57423011444235
"5.1.4.3.0.2.1.5.1.2.7.0.2.0.2.2.3.5.0.3.3.1",200,0.326934746017211,2.46203555088066
"5.0.5.2.0.2.1.5.2.1.7.2.4.0.2.2.3.5.1.3.3.1",200,0.497827823665006,2.57486389462857
"5.0.6.2.1.1.1.6.1.0.7.1.3.0.3.3.3.5.2.3.3.0",200,0.436037781246275,2.58685115123915
"3.0.6.2.1.0.1.5.1.1.8.2.3.0.4.3.3.5.3.2.2.0",200,0.64264271116119,2.46085349585425
"3.1.6.2.1.0.2.5.0.1.8.3.4.0.3.4.3.5.3.3.3.0",200,0.472479627993004,2.67312668017433
"3.0.5.1.1.0.3.5.0.0.8.2.4.1.3.5.4.5.3.4.4.0",200,0.362363389684558,2.55255744069829
"2.0.5.1.0.1.2.5.0.2.8.2.4.3.3.4.4.5.4.3.4.1",200,0.438069661439206,2.55857523820817
"2.0.6.2.0.0.2.6.0.2.7.2.4.3.4.3.4.4.5.4.3.4",200,0.388008384203687,2.69347704922711
"2.0.6.1.1.0.1.6.0.2.7.4.5.2.4.2.3.4.5.3.2.4",200,0.367693908545035,2.63125065538661
"2.0.5.2.1.0.1.6.0.2.6.4.4.1.5.2.4.4.5.2.2.4",200,0.328155673863824,2.54646071453454
"2.0.5.2.1.0.2.7.0.0.6.4.5.1.5.0.4.3.5.1.3.4",200,0.245322942350798,2.50210245419133
