"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.431937206657795,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.392673948883867,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",0.388240504849269,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",0.368235697768652,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.360135802103359,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.392670418443075,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",0.442381263068264,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.380139705961838,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",0.400611702769084,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.411519704283139,TRUE,FALSE,0
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.34395200077602,TRUE,FALSE,0
"1.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.387652153090373,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.4.2.2.2.2",0.346705379151985,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.3.2",0.349128230335894,TRUE,FALSE,0
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",0.442423049583111,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.3.2.2.2.2",0.343390615606348,TRUE,FALSE,0
"1.2.2.2.2.2.3.1.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.404859781050095,TRUE,FALSE,0
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.3.2.2",0.362555491945038,TRUE,FALSE,0
"1.2.1.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.368220147572355,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2",0.36529948817101,TRUE,FALSE,0
