"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.431937206657795
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",200,0.392673948883867
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2.2",200,0.388240504849269
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.3.2.2.2.2",200,0.368235697768652
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.360135802103359
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.392670418443075
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",200,0.442381263068264
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.380139705961838
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.400611702769084
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.411519704283139
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.34395200077602
"1.2.2.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.387652153090373
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.4.2.2.2.2",200,0.346705379151985
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2.2.3.2",200,0.349128230335894
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",200,0.442423049583111
"2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.2.3.2.2.2.2",200,0.343390615606348
"1.2.2.2.2.2.3.1.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.404859781050095
"2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.3.2.3.2.2",200,0.362555491945038
"1.2.1.2.2.2.3.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.368220147572355
"2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.36529948817101
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.3.2.2.2.2",200,0.409001481144602
"2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.2.3.3.2.2.2.2",200,0.316492814701389
"2.2.2.1.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.3.2",200,0.293630718200056
"2.2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.3.2.2.2.2",200,0.393730271727482
"3.2.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",200,0.421786729884769
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.1.1.2.2.1.2.3.2",200,0.409033457213734
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2.2.2",200,0.370495335208865
"2.1.3.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.3.2",200,0.410808839531864
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.372248860559943
"2.2.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2.3.2.3.2.2",200,0.378675012726739
"2.2.2.2.2.2.2.2.2.2.1.2.3.2.2.2.2.3.2.2.2.2",200,0.391337308873699
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.4.2.2.2.2",200,0.354992332865355
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2.3.3.2",200,0.329603116808169
"2.2.1.2.2.2.2.2.2.3.2.2.1.2.2.2.2.3.2.2.2.2",200,0.31791891758752
"2.2.2.2.2.2.1.3.2.2.3.2.2.2.2.2.2.3.2.2.2.2",200,0.426271201989466
"2.2.2.2.2.2.2.2.2.2.1.2.3.2.2.1.2.3.2.2.2.2",200,0.330838153539333
"2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2.2.2",200,0.337946792059776
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2.2.3.2",200,0.410810337274409
"2.2.2.3.1.2.2.2.2.2.2.3.2.2.2.2.2.3.2.3.2.2",200,0.338871363726126
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.4.2.2.2.2",200,0.333392771773654
"2.2.2.3.2.2.2.2.2.1.1.2.2.2.2.2.2.3.2.2.2.2",200,0.357705923115849
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.1",200,0.380245622763756
"2.2.1.2.2.2.2.2.2.3.2.2.1.2.2.2.2.3.2.3.2.2",200,0.30272959277046
"2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.41469941654373
"2.2.2.2.2.2.2.2.2.2.1.2.2.2.1.2.2.3.2.2.3.2",200,0.323270453882166
"2.3.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.3.2.2.2.2",200,0.362423679138277
"1.2.1.2.2.2.3.2.2.2.2.2.2.3.1.2.2.2.2.2.3.2",200,0.315605652102872
"2.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.3.2",200,0.418802259607605
"1.2.2.2.2.2.3.2.2.2.2.2.2.3.1.2.2.2.2.2.3.2",200,0.335675397177959
"2.2.3.1.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2",200,0.387965851566848
