"karyotype","count","fitness","weighted_ploidy"
"0.2.2.3.0.5.3.2.4.2.2.5.5.4.5.1.2.0.5.3.3.0",200,0.245911345042697,2.51305837117397
"0.2.2.2.1.4.3.2.4.3.3.3.3.4.5.1.2.0.4.5.3.0",200,0.0961559893021996,2.396325637493
"0.3.1.2.1.4.2.1.4.3.3.4.3.4.4.1.3.0.4.5.2.0",200,0.228482238297784,2.32928043437745
"0.2.1.3.1.4.2.3.3.3.3.4.3.4.4.1.3.0.5.5.2.0",200,0.458646805035638,2.38441821284017
"1.1.0.3.2.7.1.2.3.3.1.3.2.3.4.1.3.0.5.5.1.0",200,0.490407408642998,2.21967824405207
"1.1.1.2.2.6.2.1.2.4.2.2.4.3.4.0.4.0.5.5.0.2",200,0.353970355998324,2.2632507722895
"0.1.0.2.2.6.2.1.2.5.1.2.5.4.4.0.4.0.5.6.0.2",200,0.13194427253937,2.20666333511597
"1.2.0.2.2.6.2.2.2.4.1.2.5.5.4.0.4.1.4.6.0.2",200,0.103797878120395,2.42624254130743
"1.0.0.2.1.6.2.2.3.5.1.3.4.5.4.1.4.0.4.6.0.3",200,0.144719561897976,2.31701175774195
"1.0.0.2.1.6.1.2.4.5.1.3.3.5.4.2.3.0.5.6.0.4",200,0.0952691057147896,2.31047311911649
"1.0.0.2.0.6.1.3.5.4.0.3.3.5.3.2.4.0.5.5.0.4",200,0.219728853865,2.22349338603237
"2.0.0.2.0.7.0.3.5.3.0.3.3.5.4.2.3.1.5.5.0.4",200,0.185365842643598,2.30200674933764
"2.1.0.1.0.6.0.3.5.4.1.3.1.5.3.3.3.1.5.6.0.4",200,0.32473706668852,2.29300491271183
"2.1.1.1.0.5.0.1.5.4.0.4.2.4.2.3.2.1.5.6.2.3",200,0.167514402195889,2.15390045522209
"2.1.1.2.0.7.0.0.5.3.0.4.2.5.2.3.2.2.3.5.2.2",200,0.264774944346465,2.22618201382643
"2.0.1.3.0.7.0.0.4.3.0.5.1.5.2.3.2.2.3.5.2.2",200,0.400068660158083,2.16654284192062
"3.0.0.4.1.7.0.1.4.3.1.5.1.5.2.5.2.2.4.5.1.2",200,0.586676704816756,2.4779246798604
"3.0.0.5.1.7.0.0.4.3.0.3.0.3.2.5.5.2.4.5.1.1",200,0.212648381485343,2.3088606893614
"4.0.0.5.0.7.0.1.4.3.1.3.0.1.2.5.5.3.5.4.2.1",200,0.139506129261487,2.39749114748469
"3.3.0.3.1.7.0.1.3.3.3.3.0.1.0.5.5.3.4.3.2.1",200,0.0647837546732827,2.42652336863702
"4.2.1.2.2.7.1.1.4.2.4.3.0.2.2.5.5.3.4.1.2.1",200,0.129904219360209,2.66219274231049
"4.3.3.2.2.7.0.1.3.0.4.2.0.2.2.4.3.2.3.0.1.1",200,0.208306251299511,2.46503650790067
"5.3.3.2.2.6.0.2.2.0.4.3.1.2.3.3.3.2.4.1.2.0",200,0.431747091869617,2.62612864557642
"4.2.4.2.2.6.1.2.2.0.4.3.2.2.3.4.2.2.4.1.2.0",200,0.300611098778428,2.62193275666725
"5.2.4.2.2.6.1.2.2.0.4.3.2.2.4.4.1.3.5.1.0.0",200,0.214158126421619,2.73089308333243
"5.1.5.3.1.6.0.2.2.0.3.4.3.2.4.4.1.3.4.1.0.0",200,0.185211674607982,2.68197754470615
"4.0.6.3.0.6.1.1.2.0.3.5.3.2.4.3.2.4.4.1.0.0",200,0.478302284766276,2.59376276566715
"4.1.5.2.0.6.0.1.2.0.2.5.5.2.4.4.1.5.3.2.1.0",200,0.113515598587566,2.56870893510435
"4.0.5.2.1.5.0.3.3.0.2.5.7.2.4.4.1.5.3.3.0.0",200,0.161161305930319,2.72303009862546
"4.1.4.1.1.4.0.3.3.0.2.5.7.2.4.3.1.4.4.4.0.3",200,0.0982903035200554,2.64918074398153
"4.1.3.1.2.4.0.4.3.1.2.5.7.2.3.3.0.4.4.4.0.3",200,0.421879966606803,2.67593903520723
"4.0.3.1.1.5.0.5.3.1.2.5.7.3.3.3.0.3.5.5.0.3",200,0.295777398495199,2.69052860765755
"4.0.1.0.1.4.0.5.3.0.2.5.7.4.3.3.0.3.5.6.0.4",200,0.219401747368403,2.45779734964606
