"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.555198408424434,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.616872693218731,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",0.536161440291057,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",0.695468666699608,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2",0.465006064478421,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.293888535120567,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.380971653697383,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",0.338590113164067,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",0.27695424672834,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.1.3.2.2.3.2.2.2.2.2.2.2.2.2",0.171412384374089,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",0.332159821437906,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.1",0.59963015255144,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",0.775842603209078,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",0.467470832810728,TRUE,FALSE,0
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",0.45459407842923,TRUE,FALSE,0
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.1.2.1.2.2.1.2.2",0.28135500912879,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.549335595991723,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2",0.407681382593976,TRUE,FALSE,0
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.418577667385024,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2.2",0.195253534847289,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",0.186928615968729,TRUE,FALSE,0
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.3.2.1.2.2",0.321445223928555,TRUE,FALSE,0
"3.2.2.2.2.2.4.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",0.306575376225387,TRUE,FALSE,0
"2.2.2.2.3.1.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",0.471976620209837,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.554056894623316,TRUE,FALSE,0
"2.2.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2",0.438321381611186,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.33025068019889,TRUE,FALSE,0
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.1.2.1.2.2.1.3.2",0.658568273448503,TRUE,FALSE,0
"2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2",0.473594590896731,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",0.239686948950747,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2",0.569762256965936,TRUE,FALSE,0
"2.2.2.2.2.2.4.3.2.3.2.2.2.2.1.2.1.2.2.1.3.2",0.509611165633564,TRUE,FALSE,0
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2",0.343768224124827,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.3.2.2.2.1.2.2.2.2.2.3.2.2",0.279746965806534,TRUE,FALSE,0
