"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.555198408424434
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.616872693218731
"2.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",200,0.536161440291057
"2.2.2.2.3.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",200,0.695468666699608
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2",200,0.465006064478421
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.293888535120567
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.380971653697383
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",200,0.338590113164067
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2",200,0.27695424672834
"2.2.2.2.2.2.2.2.1.3.2.2.3.2.2.2.2.2.2.2.2.2",200,0.171412384374089
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",200,0.332159821437906
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.1",200,0.59963015255144
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.3.2",200,0.775842603209078
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",200,0.467470832810728
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",200,0.45459407842923
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.1.2.1.2.2.1.2.2",200,0.28135500912879
"2.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.549335595991723
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2",200,0.407681382593976
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.418577667385024
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.3.2.2.2.2.2.2",200,0.195253534847289
"2.2.2.2.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",200,0.186928615968729
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.1.3.2.1.2.2",200,0.321445223928555
"3.2.2.2.2.2.4.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",200,0.306575376225387
"2.2.2.2.3.1.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",200,0.471976620209837
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.554056894623316
"2.2.2.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2",200,0.438321381611186
"2.2.2.2.2.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.33025068019889
"2.2.2.2.2.2.4.2.2.3.2.2.2.2.1.2.1.2.2.1.3.2",200,0.658568273448503
"2.2.2.2.2.2.1.2.2.3.2.2.2.2.2.2.1.2.3.2.2.2",200,0.473594590896731
"2.2.2.2.3.2.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2",200,0.239686948950747
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2",200,0.569762256965936
"2.2.2.2.2.2.4.3.2.3.2.2.2.2.1.2.1.2.2.1.3.2",200,0.509611165633564
"2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2",200,0.343768224124827
"2.2.2.2.3.2.2.2.2.3.2.2.2.1.2.2.2.2.2.3.2.2",200,0.279746965806534
"2.2.2.2.2.2.4.2.2.3.2.2.3.2.2.2.1.2.2.1.2.2",200,0.261308985256219
"2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2",200,0.538625807389033
"2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.3.2.2.2.2.2.2",200,0.441256202439707
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",200,0.664882022616324
"2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2",200,0.357320757128487
"3.2.2.2.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2",200,0.364646443956224
"2.2.2.2.3.2.2.2.2.3.2.2.2.2.2.2.2.2.3.2.2.2",200,0.201924098424884
"2.2.2.2.2.2.2.3.2.3.2.2.2.2.2.3.2.2.2.2.2.1",200,0.51789603754872
"2.2.2.2.2.3.2.2.2.3.2.2.2.2.2.3.3.2.2.2.2.2",200,0.272246320319621
"2.2.2.2.2.2.3.2.2.3.2.2.3.2.2.2.1.3.2.1.2.2",200,0.398615056697153
"3.2.2.2.2.2.3.2.2.3.2.2.2.2.2.2.2.2.2.1.2.2",200,0.513084957271419
"2.2.2.2.3.1.2.2.2.3.2.2.3.2.2.2.2.2.3.2.2.2",200,0.168496466532993
"2.2.2.2.2.2.2.2.1.3.2.3.3.2.2.2.2.2.2.2.2.2",200,0.467098478357993
"2.2.2.2.1.2.4.2.2.3.2.2.2.2.2.2.1.2.2.1.2.2",200,0.240506652746691
"2.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2",200,0.101056536394048
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.3.1.2.2",200,0.356966306147368
