"karyotype","count","fitness","weighted_ploidy"
"0.0.0.3.2.1.4.10.1.2.1.4.8.0.3.0.1.1.4.5.5.3",200,0.314656605488547,2.29380378324544
"1.0.0.4.3.1.4.9.0.2.1.4.8.4.3.0.1.1.5.5.6.3",200,0.331595534831502,2.59664826779177
"1.0.0.5.3.1.4.9.1.2.1.5.8.5.2.0.1.1.5.5.6.3",200,0.39344354579945,2.75906108963792
"1.0.0.5.4.0.5.9.1.2.2.4.7.4.1.0.2.1.4.5.7.3",200,0.445617369103484,2.73117941361563
"1.0.0.5.4.0.4.9.1.2.3.4.8.4.1.0.0.3.3.5.6.4",200,0.272725604106745,2.74155420255809
"0.0.0.4.3.0.4.9.1.2.4.5.7.4.2.0.0.3.3.6.7.5",200,0.21121721278121,2.67103325693474
"0.0.0.4.3.0.3.10.1.2.3.5.6.5.2.0.0.3.3.5.5.5",200,0.16130221185144,2.56164941849377
"0.0.0.5.3.0.2.9.2.3.4.4.6.5.3.0.0.3.3.4.5.5",200,0.219030964369988,2.63026865868908
"0.0.1.5.3.1.2.9.2.3.3.4.7.3.5.1.0.3.3.3.5.5",200,0.518005951597881,2.75693584867605
"0.2.1.5.3.1.1.9.2.2.2.5.5.1.5.1.0.4.3.2.5.5",200,0.472784356057803,2.67434297970434
"0.2.2.5.4.2.1.9.2.1.2.4.5.0.4.1.0.5.3.2.4.5",200,0.2831097677474,2.71197616360775
"0.2.2.5.3.2.3.8.2.0.2.4.4.0.4.2.0.5.2.3.2.5",200,0.135499984787062,2.62383646452901
"0.1.2.5.3.2.3.8.2.0.0.5.4.2.4.3.1.5.2.5.2.5",200,0.342619931256876,2.67165560164876
"0.1.3.5.2.0.4.8.5.0.1.4.2.2.4.3.1.4.2.5.2.5",200,0.380098063393623,2.65161555590996
"0.1.2.4.3.0.3.6.3.1.1.5.2.2.4.3.1.4.3.6.2.5",200,0.373441993626124,2.46265912724619
"0.0.2.4.2.0.3.6.2.3.0.5.3.2.4.4.1.3.3.5.2.5",200,0.481925009304962,2.33405639115345
"0.1.3.2.2.0.3.6.1.4.1.4.3.1.4.3.0.3.3.5.3.5",200,0.537082525129958,2.27261102368209
"0.1.3.2.1.2.3.7.1.4.2.4.3.1.4.4.1.4.3.7.4.3",200,0.398765627676418,2.53982111144079
"1.0.2.2.1.2.3.7.1.3.2.2.3.0.5.4.0.2.3.5.6.4",200,0.379017175093653,2.25266051702633
"1.0.3.2.1.4.2.8.0.4.2.1.1.1.5.5.0.2.3.4.6.3",200,0.398626400725964,2.3365625066963
"2.1.3.2.0.5.2.9.3.5.1.1.0.1.4.5.1.3.4.4.6.4",200,0.222233639655642,2.71783623563591
"2.2.2.1.0.4.2.9.2.5.1.1.1.1.3.5.0.3.5.4.6.5",200,0.31044290088735,2.57280483450123
"3.2.1.1.0.5.3.9.1.4.1.3.1.0.3.5.1.3.5.6.6.5",200,0.369598422308702,2.73985634641344
"4.2.1.0.0.6.6.7.1.3.1.3.1.0.3.4.0.3.5.6.5.5",200,0.190223442214198,2.76184078764463
"5.1.1.0.0.6.5.7.1.3.1.2.2.0.2.4.0.2.5.7.6.5",200,0.0786274423274891,2.67742191581351
"5.1.0.1.0.6.4.7.1.5.1.3.0.0.2.3.0.2.5.7.6.5",200,0.0694995251509933,2.64763973157994
"5.2.0.1.0.6.4.7.1.5.1.2.1.0.3.4.0.2.4.7.5.5",200,0.184993253890601,2.75556471201061
"5.2.0.0.0.6.4.6.1.4.1.2.2.2.3.3.0.1.3.7.5.5",200,0.125123276821738,2.62685935579828
"5.2.1.1.0.6.4.6.1.4.1.2.3.1.3.4.0.0.3.7.4.5",200,0.234177961598042,2.75175869872113
"5.2.1.0.0.6.3.8.0.5.1.1.4.0.3.5.1.0.3.7.4.5",200,0.279923424654591,2.74611019249401
"5.1.2.0.0.4.3.8.0.5.3.2.4.1.2.5.1.0.3.7.3.5",200,0.252504935832224,2.73786016938324
"5.0.2.0.0.5.3.7.0.5.3.3.5.1.3.5.0.0.4.5.2.5",200,0.271601544082687,2.71450939844059
"5.1.2.0.0.4.3.6.1.5.3.3.4.0.3.3.1.1.3.6.2.5",200,0.204095783353844,2.65608027180724
"5.1.1.0.0.4.2.6.2.5.4.1.4.0.4.3.1.2.2.6.0.5",200,0.305808311209091,2.54464244593189
"6.1.2.0.0.3.2.7.2.5.3.1.3.0.4.3.2.2.2.5.0.5",200,0.315036459976827,2.61105874538038
"6.1.2.0.0.3.1.7.3.4.3.1.3.0.5.5.2.2.1.5.0.5",200,0.186029696248216,2.6351636317499
"5.0.2.1.0.2.1.7.3.5.4.0.3.0.5.5.3.3.1.4.1.5",200,0.463186419715302,2.568994589214
"6.1.1.1.0.1.1.7.3.5.4.0.3.0.5.5.3.3.3.5.2.5",200,0.251764634037562,2.6908859316423
"6.1.1.1.0.2.1.7.2.5.4.0.5.0.5.3.3.3.3.5.0.4",200,0.31941436448738,2.66870326303779
"4.1.2.2.0.2.1.6.2.5.4.0.5.1.4.4.3.4.3.6.1.4",200,0.238440749073564,2.67996480246733
"4.1.2.2.2.1.2.7.0.5.4.0.5.0.5.3.3.4.3.7.1.5",200,0.453078030203624,2.7633864887394
"4.0.2.2.1.1.2.7.0.5.4.1.5.0.5.3.3.4.3.6.0.5",200,0.383170962384567,2.62369590912516
"4.1.2.2.1.0.2.8.0.4.4.1.7.0.5.3.3.5.3.5.1.5",200,0.216512234311732,2.753816369284
"3.2.2.3.1.0.2.8.0.4.3.1.8.0.5.3.3.3.3.4.2.4",200,0.290293844527881,2.73066164971582
"2.1.2.4.1.0.2.8.0.4.3.0.8.0.5.2.4.0.2.5.1.5",200,0.30636626553617,2.4967569290212
"2.1.2.5.1.1.2.6.1.4.3.1.8.1.5.2.3.0.3.6.1.5",200,0.136922388815691,2.66693469910448
"3.1.0.5.1.1.2.7.1.4.2.1.8.1.5.2.3.2.2.5.0.5",200,0.138697494980432,2.61594068157853
"3.0.0.5.1.3.3.7.1.4.2.1.8.0.5.1.2.2.2.5.0.5",200,0.0836951601121473,2.60833195447609
"4.1.0.5.1.3.4.7.1.4.1.1.8.0.5.1.2.1.2.5.0.5",200,0.100152026573996,2.75964874984856
"3.0.1.5.2.2.4.8.1.4.1.2.8.0.5.0.2.0.2.5.1.5",200,0.28598709045523,2.71522796849497
