"karyotype","count","fitness","is_peak"
"0.3.1.4.5.2.0.5.3.1.5.3.0.1.1.4.3.2.1.7.4.4",200,0.321691268491065,FALSE
"0.1.4.0.5.4.5.7.0.2.6.4.4.2.0.1.1.0.1.7.5.1",203,0.237088214755129,FALSE
"0.2.0.2.5.4.2.3.0.5.5.4.6.5.0.4.3.0.4.4.0.3",206,0.412256600788954,FALSE
"2.0.0.0.4.5.4.6.1.4.6.4.6.4.0.3.4.0.4.5.0.2",1,0.45570442909111,FALSE
"0.2.4.0.5.2.4.7.2.1.6.5.2.2.0.1.2.0.0.7.5.2",210,0.409243375204594,FALSE
"0.2.5.0.5.1.3.7.1.2.5.5.4.3.0.0.1.0.0.7.4.2",203,0.446146005418362,FALSE
"1.2.4.1.4.1.4.7.3.1.5.2.5.1.0.0.1.2.0.6.3.4",205,0.416786939587937,FALSE
"0.0.2.5.4.1.5.1.1.4.5.5.6.5.3.1.3.5.1.3.0.3",206,0.407011829863041,FALSE
"1.2.4.0.5.1.2.7.2.2.8.2.5.2.0.2.2.0.0.5.1.5",203,0.337697830011582,FALSE
"0.4.4.2.4.1.0.7.1.3.5.4.3.0.0.4.2.4.0.7.3.5",202,0.045698347586379,FALSE
"0.0.0.5.5.3.0.2.0.5.3.5.5.5.3.3.3.2.3.4.0.4",207,0.33447775326782,FALSE
"0.2.3.0.5.0.3.8.4.2.6.3.5.1.0.1.2.2.1.6.3.4",205,0.382451249108584,FALSE
"0.3.4.0.5.1.4.6.2.2.4.3.4.3.1.0.3.2.0.6.4.4",199,0.0606841675762387,FALSE
"0.0.1.0.3.4.4.5.0.3.6.4.5.3.0.3.4.0.4.7.0.3",205,0.493983462066664,FALSE
"0.4.4.0.4.0.0.7.2.3.7.3.4.0.1.4.2.4.0.7.1.5",202,0.169172625977077,FALSE
"1.1.2.0.5.4.3.6.0.4.5.3.5.4.0.3.1.1.3.4.2.1",204,0.521160470860081,FALSE
"1.3.2.1.5.1.0.6.3.0.6.3.1.2.0.2.1.4.1.6.4.4",203,0.363878406062171,FALSE
"0.2.4.0.5.4.4.7.1.2.5.3.4.3.0.3.1.0.1.7.4.1",207,0.296351426222347,FALSE
"1.2.3.1.4.2.3.6.3.1.6.3.6.1.0.0.1.2.1.6.3.4",200,0.239354656091849,FALSE
"2.0.2.0.3.4.2.6.1.4.5.4.6.3.1.3.3.0.5.4.0.1",204,0.166449339926119,FALSE
"0.1.3.0.4.3.5.7.1.3.5.3.4.3.0.3.1.0.0.7.4.1",201,0.0888334306404723,FALSE
"0.1.2.5.3.1.3.1.1.5.5.5.5.5.3.1.3.4.2.4.1.3",1,0.213046599221701,FALSE
"0.2.3.0.5.0.3.8.4.2.6.4.5.1.0.1.2.2.1.6.3.4",1,0.331638201686089,FALSE
"1.2.4.0.5.1.2.7.2.2.8.3.5.2.0.2.2.0.0.5.1.5",1,0.386350714063028,FALSE
"0.2.2.1.5.0.2.7.3.2.6.3.5.0.1.1.2.0.1.6.2.5",203,0.302852518711792,FALSE
"0.0.1.5.5.2.2.1.1.4.3.5.5.5.3.2.3.4.2.4.0.3",208,0.63956558122418,FALSE
"0.0.2.5.4.1.5.1.1.5.5.5.6.5.3.1.3.5.1.3.0.3",1,0.373780687346183,FALSE
"0.1.2.0.4.5.3.5.0.5.3.4.7.5.0.2.4.0.3.6.0.4",1,0.504082137138071,FALSE
"2.0.0.0.4.4.4.6.1.4.6.4.6.4.0.3.4.0.4.5.0.2",207,0.515931410418901,FALSE
