"karyotype","count","fitness"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.505794803847558
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.454931155260305
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.453303438269069
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.461599589577855
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.379384707041487
"2.2.2.2.2.2.3.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.345790336222831
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.467509179752128
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.451798333413928
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.3",200,0.496287232033541
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",200,0.450857884462634
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.2",200,0.455231450184713
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.3",200,0.498826279809053
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.490773284436433
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.1.2.2",200,0.45229740199928
"3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.475101008060011
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.518270370165298
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2",200,0.459823994188616
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",200,0.495415512843308
"3.1.2.2.2.2.2.2.2.2.2.2.3.2.1.1.2.1.2.2.2.2",200,0.4101635199723
"3.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2",200,0.462469450785248
"3.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.402104675789619
"3.1.2.2.2.2.2.2.2.1.2.2.2.2.1.1.2.1.2.2.2.2",200,0.476019495898425
"3.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.1.2.2.2.2",200,0.486807895681397
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.449381076373535
"3.1.2.2.2.2.2.3.2.2.2.2.2.2.1.1.2.1.2.2.2.2",200,0.509661345245981
"3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",200,0.499723292238622
"4.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.480362653239578
"3.1.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.1.2.2.2.2",200,0.465848221619328
"3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.515021794655206
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",200,0.434548354740136
"3.2.2.2.2.2.2.1.2.1.2.2.2.2.1.2.2.1.2.2.2.2",200,0.427070457081416
"3.1.2.2.1.2.2.2.3.2.2.2.2.1.1.2.2.1.2.2.2.2",200,0.433454911799951
"3.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.467913246441058
"3.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",200,0.48430226191946
"3.1.2.2.2.2.2.2.2.2.2.2.3.2.1.1.2.1.2.2.3.2",200,0.413397184571999
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",200,0.522378177466178
"3.2.2.2.2.2.1.1.2.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.428754961162849
"3.2.2.1.2.2.2.2.3.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.433883900242651
"3.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",200,0.475215854774096
"3.1.2.3.2.2.2.3.2.2.2.2.2.2.1.1.2.1.2.2.2.2",200,0.528412906624226
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2",200,0.516492207750679
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.3.2.2",200,0.47408443387623
"3.2.2.2.2.2.2.1.3.2.2.2.2.2.1.2.2.1.2.2.2.2",200,0.37045155611365
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.2",200,0.448145164354298
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",200,0.471593473847333
"2.2.2.2.2.1.2.2.2.2.1.2.2.2.1.2.2.1.2.2.2.2",200,0.43177707335268
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",200,0.467967532618754
"3.1.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.3.2.2",200,0.487639324937315
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.1",200,0.406051149420489
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2",200,0.437998627400126
