"karyotype","fitness","is_fq","is_nn","boundary_degree"
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.505794803847558,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.454931155260305,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.453303438269069,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.461599589577855,TRUE,FALSE,0
"2.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.379384707041487,TRUE,FALSE,0
"2.2.2.2.2.2.3.1.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.345790336222831,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.467509179752128,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.451798333413928,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.3",0.496287232033541,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",0.450857884462634,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.2",0.455231450184713,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.3",0.498826279809053,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.490773284436433,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.1.2.2",0.45229740199928,TRUE,FALSE,0
"3.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.475101008060011,TRUE,FALSE,0
"2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.518270370165298,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2",0.459823994188616,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2",0.495415512843308,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.2.2.2.3.2.1.1.2.1.2.2.2.2",0.4101635199723,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2",0.462469450785248,TRUE,FALSE,0
"3.2.2.2.2.2.2.1.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.402104675789619,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.1.2.2.2.2.1.1.2.1.2.2.2.2",0.476019495898425,TRUE,FALSE,0
"3.2.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.1.2.2.2.2",0.486807895681397,TRUE,FALSE,0
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.449381076373535,TRUE,FALSE,0
"3.1.2.2.2.2.2.3.2.2.2.2.2.2.1.1.2.1.2.2.2.2",0.509661345245981,TRUE,FALSE,0
"3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.499723292238622,TRUE,FALSE,0
"4.2.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.480362653239578,TRUE,FALSE,0
"3.1.2.2.1.2.2.2.2.2.2.2.2.1.1.2.2.1.2.2.2.2",0.465848221619328,TRUE,FALSE,0
"3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",0.515021794655206,TRUE,FALSE,0
"2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2",0.434548354740136,TRUE,FALSE,0
"3.2.2.2.2.2.2.1.2.1.2.2.2.2.1.2.2.1.2.2.2.2",0.427070457081416,TRUE,FALSE,0
"3.1.2.2.1.2.2.2.3.2.2.2.2.1.1.2.2.1.2.2.2.2",0.433454911799951,TRUE,FALSE,0
"3.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.467913246441058,TRUE,FALSE,0
"3.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2",0.48430226191946,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.2.2.2.3.2.1.1.2.1.2.2.3.2",0.413397184571999,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.2.3.2.2.2",0.522378177466178,TRUE,FALSE,0
"3.2.2.2.2.2.1.1.2.2.2.2.2.2.1.2.2.1.2.2.2.2",0.428754961162849,TRUE,FALSE,0
"3.2.2.1.2.2.2.2.3.3.2.2.2.2.2.2.2.2.2.2.2.2",0.433883900242651,TRUE,FALSE,0
"3.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2",0.475215854774096,TRUE,FALSE,0
"3.1.2.3.2.2.2.3.2.2.2.2.2.2.1.1.2.1.2.2.2.2",0.528412906624226,TRUE,FALSE,0
"2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2.3.3.2.2.2",0.516492207750679,TRUE,FALSE,0
"3.1.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.3.2.2",0.47408443387623,TRUE,FALSE,0
"3.2.2.2.2.2.2.1.3.2.2.2.2.2.1.2.2.1.2.2.2.2",0.37045155611365,TRUE,FALSE,0
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.2",0.448145164354298,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.2.2.2",0.471593473847333,TRUE,FALSE,0
"2.2.2.2.2.1.2.2.2.2.1.2.2.2.1.2.2.1.2.2.2.2",0.43177707335268,TRUE,FALSE,0
"2.2.2.2.2.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2",0.467967532618754,TRUE,FALSE,0
"3.1.2.3.2.2.2.2.2.2.2.2.2.2.1.2.2.1.2.3.2.2",0.487639324937315,TRUE,FALSE,0
"3.2.2.2.2.3.2.2.2.2.2.2.2.2.1.1.2.1.2.2.2.1",0.406051149420489,TRUE,FALSE,0
"1.2.2.2.2.2.2.2.2.2.2.2.2.2.1.2.2.2.2.3.2.2",0.437998627400126,TRUE,FALSE,0
"3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.517181423501123,FALSE,TRUE,34
"2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.479130489231159,FALSE,TRUE,38
"2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.456984753727285,FALSE,TRUE,37
"2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2",0.510419355906996,FALSE,TRUE,38
